,author,category,commentCount,description,favouriteCount,isComplete,numOfchap,pic,ratingCount,tag,title,url,viewer,new_title,hashtag,countTweet,countAccountReview,countHashReview,ratingNoTweet_q,ratingHashReview_q,ratingLike_q,ratingView_q,ratingAdd2Fav_q,ratingWebsite,finalRating1,finalRating1_w,finalRating2,finalRating2_w,finalRating3,finalRating3_w
810,wat.termelon,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,48,เพราะคิดฆ่าตัวตายประชดรัก ทำให้นางต้องมาติดอยู่ในกู่พิษกับสัตว์อสูรนับพัน เมื่อความตายรายล้อมหญิงสาว,76,จบ,37.0,https://cdn.readawrite.com/articles/1664/1663534/thumbnail/small.gif,22.0,"ย้อนยุค,จีนโบราณ,กำลังภายใน,ตัวละครหญิงดำเนินเรื่อง",The Return Of Lady Su การกลับมาของคุณหนูซู,https://www.readawrite.com/a/z13ryj,6066,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
811,pipo2574,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,เรื่องราว ของเด็กหนุ่ที่ถูกรังแก ดูถูก รังเกียจจากผู้คนมากมาย มาตั้งแต่เด็กด้วย เพราะ การที่เขาเกิดม,1,จบ,1.0,https://cdn.readawrite.com/articles/1667/1666432/thumbnail/small.gif,0.0,"นิยายแฟนตาซี,ผจญภัย,กำลังภายใน",เทพอสูรจอมซ่าผ่ากฏสวรรค์,https://www.readawrite.com/a/z13ucc,309,,,,,,0.0,0.0,1.25,3.0,1.0,1.8,1.0,1.2,1.3,1.4,1.8,1.8
812,KARiTA - 01,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,6,จักรกลเทวะปลดระวางได้รับภารกิจสุดท้ายให้ไปสำรวจประตูมิติของเอเลี่ยน... แต่ดันหลุดมาในยุทธจักรซะงั้น?,6,จบ,9.0,https://cdn.readawrite.com/articles/1667/1666532/thumbnail/small.gif,1.0,"กำลังภายใน,นิยายจีน,ตลก,ทะลุมิติ,นิยายแฟนตาซี,ผจญภัย,จอมยุทธ,นิยายไซไฟ,ดราม่า,ปริศนา,ต่อสู้",MarkZERO จักรกลสยบฟ้า หิ้วปาด้าท่องยุทธภพ,https://www.readawrite.com/a/z13uf7,300,,,,,,0.0,0.0,1.25,3.0,3.0,2.4,1.4,1.6,1.8,2.0,2.4,2.5
813,กวงซีหวัง,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,ถ้าชอบนิยายกำลังภายในแบบดั้งเดิม เชิญชวนให้อ่านเรื่องนี้ดูครับ เรื่องราวของเด็กชายที่ผูกพันกับการตั้,2,จบ,2.0,https://cdn.readawrite.com/articles/1667/1666170/thumbnail/small.gif,0.0,,ขุนศึกคนเถื่อน,https://www.readawrite.com/a/z13u4u,112,,,,,,0.0,0.0,1.25,2.0,2.0,1.8,1.0,1.1,1.3,1.4,1.8,1.8
814,ดวงดารานับหมื่นในห้วงอวกาศ,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,ในที่สุดก็ถึงวันสถาปนาราชาปีศาจองค์ใหม่ที่รอคอยสักที แต่ทำไมทุกคนถึงไม่เชื่อว่าข้าคือราชาปีศาจละ ข้า,1,จบ,0.0,https://cdn.readawrite.com/articles/1671/1670248/thumbnail/small.gif,0.0,"ราชาปีศาจสี่ทิศ,ราชาปีศาจแดนเหนือ",ข้านี่แหละ! ราชาปีศาจแดนเหนือ!!,https://www.readawrite.com/a/z13xgd,71,,,,,,0.0,0.0,1.25,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.1,1.1
815,Novel Kingdom,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,23,เขาจำต้องแบกรับและสานต่อภารกิจอันยิ่งใหญ่ของบิดา เด็กหนุ่มหลงเฉินค่อยๆค้นพบปริศนาแห่งการสูญพันธุ์ของ,53,จบ,568.0,https://cdn.readawrite.com/articles/1630/1629545/thumbnail/small.gif,20.0,"จอมยุทธ์,ผจญภัย,นิยายจีน,กำลังภายใน,ต่อสู้",เทพสงครามสายเลือดมังกร,https://www.readawrite.com/a/z1308f,13893,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
816,TraOniX,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,เป็นเรื่องแนว ชีวิตประจำวัน/ผจญภัย/ไขปริศนา/ต่อสู้ ไม่มีอะไรมาก แต่รับรองว่าสนุกแน่นอน เดี๋ยวจะมีมัง,0,จบ,2.0,https://cdn.readawrite.com/articles/1632/1631422/thumbnail/small.gif,0.0,"ไขปริศนา,ต่อสู้,ชีวิตประจำวัน,ผจญภัย,แข่งขัน",Taoka Pusven,https://www.readawrite.com/a/z131r2,45,,,,,,0.0,0.0,1.25,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.1,1.1
817,ภูมี,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,2,การผจญภัยของครูหนุ่มท่ามกลางดงอันธพาลท้องถิ่น แสงเทียนอันริบหรี่จะโดนดับหรือไม่...,0,จบ,10.0,https://cdn.readawrite.com/articles/1634/1633402/thumbnail/small.gif,1.0,"ผจญภัย,ดราม่า",ดงเสือเต้น !!,https://www.readawrite.com/a/z133dm,383,,,,,,0.0,0.0,1.25,3.0,1.0,1.8,1.0,1.2,1.3,1.4,1.8,1.8
818,Mint leaves ใบไม้สีมิ้นท์,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,3,เด็กสาวฝาแฝดที่หลุดเข้าไปในป่าเวท์มนต์และพวกเธอต้องหาทางออกให้ได้ภายใน 7 วัน ถ้าหาทางออกไม่ได้ เข้าจ,15,จบ,7.0,https://cdn.readawrite.com/articles/1635/1634617/thumbnail/small.gif,1.0,"นิยายแฟนตาซี,ผจญภัย,ต่างโลก,เวทย์มนต์,ย้อนเวลา",ผจญภัยป่าเวทมนต์(ภาค/ต้นแฟรรี่กับโลกเวทมนต์,https://www.readawrite.com/a/z134dc,726,,,,,,0.0,0.0,1.25,4.0,4.0,3.1,1.8,2.0,2.3,2.5,3.1,3.2
819,MOVE,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,2,ด้วยความสิ้นหวังเจียงเทียนได้กระโดดหน้าผาฆ่าตัวตาย แต่เขากลับไม่ตายและได้ไปยังโลกแห่งการบ่มเพาะ เขาฝ,17,จบ,2.0,https://cdn.readawrite.com/articles/1635/1634285/thumbnail/small.gif,1.0,"นิยายแฟนตาซี,ผจญภัย,ต่อสู้,นิยายจีน,กำลังภายใน",(นิยายแปล)Returning after 10000 Years Cultivation,https://www.readawrite.com/a/z1343u,2715,,,,,,0.0,0.0,1.25,4.0,4.0,3.1,1.8,2.0,2.3,2.5,3.1,3.2
820,Chu Wei,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,เด็กหนุ่มผู้สูญเสียทุกสิ่งไป จึงต้องออกเดินทางไปเพื่อหาคำตอบของทุกอย่างจากหญิงสาวที่ปรากฏตัวขึ้น การ,0,จบ,40.0,https://cdn.readawrite.com/articles/1639/1638308/thumbnail/small.gif,0.0,"สัตว์นรก,ข้าคือทุกสิ่ง",ความมืดในใจข้า ผจญภัยในเเดนนิรยะ,https://www.readawrite.com/a/z137ds,173,,,,,,0.0,0.0,1.25,2.0,1.0,1.4,1.0,1.0,1.1,1.1,1.4,1.4
821,นามปากกา เผลอฝัน ✏️📖,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,7,•ยัยนักฆ่า|ในร่าง|ลูกมาเฟีย•: นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,11,จบ,1.0,https://cdn.readawrite.com/articles/1639/1638701/thumbnail/small.gif,5.0,,•ยัยนักฆ่า|ในร่าง|ลูกมาเฟีย•,https://www.readawrite.com/a/z137p1,355,,,,,,0.0,0.0,3.75,3.0,4.0,3.6,2.2,2.3,2.7,2.8,3.6,3.6
822,CoffeePrince,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,16,'หลินเฟย' เด็กหนุ่มอายุ16ปีกับโชคชะตาวาสนาอันสูงส่ง พร้อมทวงคืนความยุติธรรมแล้ววันนี้!,40,จบ,39.0,https://cdn.readawrite.com/articles/1640/1639861/thumbnail/small.gif,10.0,"มังกร,มังกรพลิกสวรรค์,กำลังภายใน,แฟนตาซี,ต่อสู้,แอ็คชั่น,เทพ,มาร,อสูร,ภูติ,ปีศาจ,สัตว์เทพ,สัตว์วิเศษ,เวทอภินิหาร,วิชา,นิยายจีน,จอมยุทธ์,นิยายจีนโบราณ,นิยายแฟนตาซี,ผจญภัย",มังกรพลิกสวรรค์,https://www.readawrite.com/a/z138n6,4609,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
823,หลวงจีนบนเขาไท่ซาน,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,3,เปาอี้ จอมแพทย์ชราผู้มากฝีมือกลับต้องพบจุดจบอันขมขื่น เพื่อให้รอดพ้นจากความตายจึงต้องใช้วิชาต้องห้าม,8,จบ,1.0,https://cdn.readawrite.com/articles/1640/1639352/thumbnail/small.gif,3.0,"นิยายแฟนตาซี,นิยายจีนโบราณ,จอมยุทธ์,นิยายจีน,กำลังภายใน,ต่อสู้,ทะลุมิติ,ผจญภัย",จอมแพทย์อำมหิต,https://www.readawrite.com/a/z1388m,198,,,,,,0.0,0.0,3.75,2.0,3.0,2.9,1.8,1.8,2.2,2.2,2.9,2.8
824,สุกรม,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,1,อยู่ๆเขาก็ตราหน้าฉันว่าเป็น 'หัวขโมย' ทั้งๆที่จี้อันนี้เป็นของฉันแท้ๆ บ้าหรือเปล่า แล้วทำไมฉันต้องไป,0,จบ,23.0,https://cdn.readawrite.com/articles/1642/1641499/thumbnail/small.gif,1.0,"ผจญภัย,ปริศนา,ทะเลทราย,นิยายโรแมนติก",ผู้พิทักษ์อัคมันราห์ (Guardian of Amun-Rha),https://www.readawrite.com/a/z139yy,132,,,,,,0.0,0.0,1.25,2.0,1.0,1.4,1.0,1.0,1.1,1.1,1.4,1.4
825,ราชาโหม่งโลก,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,2,นิยายเรื่องนี้ ไม่เกี่ยวกับบุคคลและสถานที่ใดๆทั้งสิ้น ถ้าตรงกับความเป็นจริงประการใด ก็ต้องขออภัยไว้ ,2,จบ,6.0,https://cdn.readawrite.com/articles/1687/1686091/thumbnail/small.gif,0.0,"ไม่ดราม่า,สนุกๆ,อะไรก็ได้",ล้างแค้น มนุษย์​โลก,https://www.readawrite.com/a/z14be1,150,,,,,,0.0,0.0,1.25,2.0,2.0,1.8,1.0,1.1,1.3,1.4,1.8,1.8
826,changoyngoyngung,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,เมื่อบุคคลระดับที่สุดในโลกจากแต่ละสาขาอาชีพมารวมตัวกันเพื่อเปิดโรงเรียนมัธยมนานาชาติ กับข้อเสนอที่เร,0,จบ,3.0,https://cdn.readawrite.com/articles/1690/1689085/thumbnail/small.gif,0.0,"ผจญภัย,ต่อสู้,นิยายแฟนตาซี",COSMOS ULTIMATE Acedemy : CUA โรงเรียนระดับที่สุดในโลก ภาคพิเศษ,https://www.readawrite.com/a/z14dtk,50,,,,,,0.0,0.0,1.25,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.1,1.1
827,มิกเซอร์,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,2,บรรยายสั้นสั้นนะคับเรื่องนี่มีฝูงหมาป่ากลู้มใหญ่สองกลู่ม ที่มีที่นทานที่ใหญ่คื่อป่าหิมพานต์เเบกสถานท,1,จบ,1.0,https://cdn.readawrite.com/articles/1693/1692829/thumbnail/small.gif,1.0,,อสูรกายหมาป่า,https://www.readawrite.com/a/z14gvj,177,,,,,,0.0,0.0,1.25,2.0,1.0,1.4,1.0,1.0,1.1,1.1,1.4,1.4
828,น่าค้นหา,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,5,เรื่องราวของเมืองพนารักจะเป็นอย่างไร และเราจะสามารถกอบกู้เมืองมาได้หรือไม่ หรือเมืองจะสิ้นสุดลงเพราะ,19,จบ,8.0,https://cdn.readawrite.com/articles/1694/1693028/thumbnail/small.gif,4.0,,เจ้าเวหา\'\'วายุภักษ์\'\',https://www.readawrite.com/a/z14h28,1124,,,,,,0.0,0.0,3.75,4.0,4.0,3.9,2.4,2.5,2.9,3.1,3.9,3.9
829,l3lackShadow,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,3,เมื่อเกมเมอร์ ถูกระบบปริศนาพาตัวไปยังโลกแห่งเซียน และด้วยระบบปริศนาที่คล้ายกับเกมนี้เองทำให้เขาได้ยื,7,จบ,0.0,https://cdn.readawrite.com/articles/1699/1698645/thumbnail/small.gif,3.0,"นิยายจีนโบราณ,นิยายแฟนตาซี,ผจญภัย,จอมยุทธ์,นิยายจีน,กำลังภายใน,ต่อสู้,Online,เกม,พระเอกเก่ง,พระเอกโกง,เก็บเลเวล,แอ็คชั่น,ระบบ",ไปเก็บเลเวลที่โลกแห่งเซียน Level up in the world of master(เร็วๆนี้),https://www.readawrite.com/a/z14lmp,373,,,,,,0.0,0.0,3.75,3.0,3.0,3.2,2.0,2.0,2.4,2.5,3.2,3.2
830,JellaTrooper,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,3,เศรษฐกิจแย่ โรคระบาดที่คุมไม่ได้ ดาวหางที่จะพุ่งชนโลก เฮ้อ!!! มนุษย์ชาติจะผ่านพ้นวิกฤตเหล่านี้ไปเช่น,1,จบ,3.0,https://cdn.readawrite.com/articles/1702/1701338/thumbnail/small.gif,2.0,"*zombie,*ซอมบี้,*วาย,*yaoi,*Boylove,*พลังพิเศษ,*ต่อสู้",Crown40 : The Zombie Apocalypse Saga (BL),https://www.readawrite.com/a/z14ntn,121,,,,,,0.0,0.0,2.5,2.0,1.0,1.8,1.1,1.1,1.4,1.4,1.8,1.8
831,Yi Xinmei / เหม่ยอี้ซิน,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,381,หลบหนีบัลลังก์มังกร! ออดอ้อนชายา! ด่าพระเจ้า! นั่นคือสิ่งที่จางหยุนฟ่านพึงกระทำในร่างองค์ชายรองซังกะ,1464,จบ,65.0,https://cdn.readawrite.com/articles/1702/1701855/thumbnail/small.gif,188.0,"หยุนฟ่านไม่เป็นหวงไท่จื่อ,ทะลุมิติ,ราชวงศ์,นิยายจีนโบราณ,ย้อนยุค,ตลก,อ่านชื่อตอนเป็นกลอนนะแม่,สืบสวน,นิยายสืบสวน,นิยายแฟนตาซี,จอมยุทธ์,นิยายจีน,กำลังภายใน,ต่อสู้",#มีEBOOK ทะลุมิติทั้งทีขอร่างดีๆไม่ได้เลยหรือไง!?,https://www.readawrite.com/a/z14o9f,65804,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
832,ราพันเพ้นท์,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,1,* เรื่องนี้เป็นจิตนาการของเเอดล้วนๆเลยนะคะ * ไม่ได้มีเจนตนาทำให้ศิลปินเสียหาย,0,จบ,3.0,https://cdn.readawrite.com/articles/1705/1704787/thumbnail/small.gif,1.0,ป๋อจ้าน,นายเป็นใครกันเเน่,https://www.readawrite.com/a/z14qn7,92,,,,,,0.0,0.0,1.25,2.0,1.0,1.4,1.0,1.0,1.1,1.1,1.4,1.4
833,เกลือจิ้มเกลือ,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,2,เรื่องราวภาคต่อจากเรื่องที่เเล้ว พวกเด็กๆอย่างทีมโอลีโอ จะต้องออกตามหาสมบัติอันล้ำค่าอีกครั้งหนึ่ง ก,1,จบ,1.0,https://cdn.readawrite.com/articles/1707/1706139/thumbnail/small.gif,2.0,"ป.4/5 ปฏิบัติการล่าสมบัติสุดขอบโลก : สมบัติเเห่งภูเขาทองธิราชา,BCB Universe,รักทุกคน100000น่ะ,เกลือจิ้มเกลือ",ป.4/5 ปฏิบัติการล่าสมบัติสุดขอบโลก : สมบัติเเห่งภูเขาทองธิราชา,https://www.readawrite.com/a/z14rqt,199,,,,,,0.0,0.0,2.5,2.0,1.0,1.8,1.1,1.1,1.4,1.4,1.8,1.8
834,Oreo,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,4,ปลายดาบล้างมลทิน: นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,1,จบ,7.0,https://cdn.readawrite.com/articles/1708/1707206/thumbnail/small.gif,2.0,"NMB48,48Group,Fanfiction,ต่อสู้,ดราม่า",ปลายดาบล้างมลทิน,https://www.readawrite.com/a/z14smb,117,,,,,,0.0,0.0,2.5,2.0,1.0,1.8,1.1,1.1,1.4,1.4,1.8,1.8
835,bantasthai,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,115, สายตาคู่นั้นหยิ่งทนง และทรงพลัง ร่มสีแดงโบราณสง่า แผ่ซ่านไปด้วย กลิ่นอายโบราณ ราวกับสามารถสยบสวรรค์,317,จบ,305.0,https://cdn.readawrite.com/articles/1712/1711478/thumbnail/small.gif,51.0,"วันสิ้นโลก,#ซอมบี้,วิวัฒนาการซอมบี้ล้างโลก,พระเอกเก่ง",ระบบ..ตรวจพบซอมบี้,https://www.readawrite.com/a/z14w4d,50224,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
836,เจ้าหนุ่มผมยาว,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,8,'ตฤณ' บุตรชายคนที่ห้าจำต้องแสร้งเป็นผู้ไม่ได้ความของตระกูล หนำซ้ำเคราะห์ร้ายพลัดตกลงไปหน้าผาอสูรกินค,40,จบ,4.0,https://cdn.readawrite.com/articles/1712/1711609/thumbnail/small.gif,4.0,"จอมยุทธ์,ผจญภัย,ต่อสู้,นิยายแฟนตาซี,นักล่าอสูร",[Yaoi] ตระกูลข้าคือนักล่าอสูร,https://www.readawrite.com/a/z14w84,717,,,,,,0.0,0.0,3.75,4.0,5.0,4.2,2.6,2.7,3.2,3.4,4.2,4.3
837,fairy in ocean,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,7,เรื่องย่อ แวมไพร์ผู้ทะนงตนที่ได้จมลงไปในใต้น้ำ และได้พบกับหนุ่มหน้าตาบ้านๆที่หายใจในน้ำได้ แท้จริงแล,5,จบ,14.0,https://cdn.readawrite.com/articles/1715/1714793/thumbnail/small.gif,3.0,"fairy in ocean,นารุมิ เรย์,Underwater world,วายสเตชั่น,นิยาย18+,เงือกกับแวมไพร์,การ์ตูน & โดจินชิ,ความรักของนางเงือก",Underwater world,https://www.readawrite.com/a/z14yt3,425,,,,,,0.0,0.0,3.75,3.0,3.0,3.2,2.0,2.0,2.4,2.5,3.2,3.2
838,นินจาบอม,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,เรื่องราวความสัมพันธ์ของเจ้าหญิงแห่งแคว้นซึกุนากะ และนินจาผู้อาภัพ,2,จบ,4.0,https://cdn.readawrite.com/articles/1675/1674070/thumbnail/small.gif,0.0,,ดัชนีย้อนกระแสสมุทร,https://www.readawrite.com/a/z141kk,106,,,,,,0.0,0.0,1.25,2.0,2.0,1.8,1.0,1.1,1.3,1.4,1.8,1.8
839,ตัวตนที่ไร้เงา,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,ทุกคนล้วนมีความปรารถนา ความปรารถนาของเจ้านั้นคืออะไรมีสิพวกเจ้าลองมาเล่นเกมที่เอาชีวิตมาเดิมพันดูไหม,0,จบ,6.0,https://cdn.readawrite.com/articles/1680/1679900/thumbnail/small.gif,0.0,"นิยายแฟนตาซี,ผจญภัย",Death Tower puzzle game (ตามล่าปริศนากุญแจมรณะ),https://www.readawrite.com/a/z146c5,147,,,,,,0.0,0.0,1.25,2.0,1.0,1.4,1.0,1.0,1.1,1.1,1.4,1.4
840,จางอี้หลิน,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,เมื่อมีไวรัสปริศนาเกิดขึ้นมาชั่วพริบตาและทำให้ผู้คนที่โดนเชื้อนั้นกลายเป็นซอมบี้ที่กระหายเนื้อเป็นอย,2,จบ,1.0,https://cdn.readawrite.com/articles/1683/1682770/thumbnail/small.gif,0.0,ดินแดนนรกบนดิน,ดินแดนนรกบนดิน,https://www.readawrite.com/a/z148o5,146,,,,,,0.0,0.0,1.25,2.0,2.0,1.8,1.0,1.1,1.3,1.4,1.8,1.8
841,คิดดิ,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,ถ้าต้องเอาชีวิตมาแลก กับสิ่งที่ไม่รู้จะจริงรึเปล่า เราจะเสี่ยงไปทำไม แต่มันจะเสี่ยงมากกว่าหากไม่ได้ไ,0,จบ,1.0,https://cdn.readawrite.com/articles/1729/1728960/thumbnail/small.gif,0.0,"ผจญภัย,ภัยพิบัติ ภัยธรรมชาติ,ปริศนา",ภูเขาไฟ,https://www.readawrite.com/a/z15bdu,31,,,,,,0.0,0.0,1.25,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.1,1.1
842,จีรนันท์ สอนพิมพ์ดี ,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,เป็นการผจณภัยของเหล่ามังกรทั้ง4ตัว,0,จบ,3.0,https://cdn.readawrite.com/articles/1730/1729182/thumbnail/small.gif,0.0,,มังกรผู้พิทักษ์,https://www.readawrite.com/a/z15bk7,95,,,,,,0.0,0.0,1.25,2.0,1.0,1.4,1.0,1.0,1.1,1.1,1.4,1.4
843,Frank Master,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,15,โลกที่ผู้หญิงเป็นใหญ่เหนือชาย กำลังภายใน ลมปราณ อสูรลมปราณ ผู้ฝึกตน ระบบฝึกตน ภูตโลลิ พระเอกจากขยะเก,53,จบ,30.0,https://cdn.readawrite.com/articles/1730/1729663/thumbnail/small.gif,12.0,"นิยายจีนโบราณ,ผจญภัย,จอมยุทธ์,นิยายจีน,กำลังภายใน,ดราม่า,ต่อสู้,ตลก,ปริศนา,นิยายโรแมนติก,นิยายแฟนตาซี",เทพบุตรเซียนอมตะ ++,https://www.readawrite.com/a/z15bxx,6966,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
844,ลูกชิ้น,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,ประวัติศาสตร์อันโหดร้าย กลายเป็นชนวนแห่งความชิงชัง ชะตากรรมที่ถูกลิขิต จะนำพามาซึ่งวันตัดสินแห่งโลกา,1,จบ,4.0,https://cdn.readawrite.com/articles/1730/1729669/thumbnail/small.gif,0.0,"แฟนตาซี,ผจญภัย,ปีศาจ,ต่อสู้,โลกสมมติ",TWIN : สองจิตพิชิตมาร,https://www.readawrite.com/a/z15by4,58,,,,,,0.0,0.0,1.25,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.1,1.1
845,ฉันจะมีแค่เธอ,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,7,ผมมือใหม่นะครับไม่เคยแต่งมาก่อนและไม่ใช้คนไทยด้วยเลยเขียนไม่ค่อยเก่งนะครับ ,3,จบ,7.0,https://cdn.readawrite.com/articles/1733/1732819/thumbnail/small.gif,6.0,,ทายาทมังกร,https://www.readawrite.com/a/z15ej4,601,,,,,,0.0,0.0,3.75,3.0,2.0,2.9,1.8,1.8,2.2,2.3,2.9,2.9
846,otry,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,11,ติดตามกันด้วยน่ะครับ,5,จบ,5.0,https://cdn.readawrite.com/articles/1733/1732955/thumbnail/small.gif,2.0,,หน่วยMTFภาค1,https://www.readawrite.com/a/z15en0,560,,,,,,0.0,0.0,2.5,3.0,3.0,2.8,1.7,1.8,2.1,2.2,2.8,2.9
847,Dix-sept17,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,1,การกลับมาที่บ้านเกิด ทำให้ฉันได้รู้จักกับเขา และเกม 'START' เกมเซอร์ไวเวอร์ที่ไร้กติกา และท้าทายกับส,0,จบ,15.0,https://cdn.readawrite.com/articles/1735/1734081/thumbnail/small.gif,1.0,,START เกมลวง ป่วนใจให้รัก,https://www.readawrite.com/a/z15fk6,81,,,,,,0.0,0.0,1.25,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.1,1.1
848,Make It Better,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,85,ต่อสู้ แก้แค้น ทำฟาร์ม มีเพียงการทำฟาร์มอย่างนี้เท่านั้นถึงจะพาเราไปยังจุดสูงสุดได้,246,จบ,25.0,https://cdn.readawrite.com/articles/1734/1733481/thumbnail/small.gif,38.0,"คอมเมดี้,ฮาเร็ม,ฝึกฝนไว,ครอบครัวแข็งแกร่ง,ทำฟาร์ม,แก้แค้น,พระเอกฉลาด,มีเนื้อหาทางเรื่องเพศและเลือดสาด,โลกที่โหดร้าย,พระเอกหล่อ",เจียงเทียนชาวสวนไร้เทียมทาน(),https://www.readawrite.com/a/z15f31,19428,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
849,Tongphun,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,1,(ทดลองอ่าน) ตัวข้าไม่เคยหาเรื่องระรานใครก่อน ใครมันบังอาจมาหาเรื่องระรานข้าและคนที่ข้ารัก มันต้องไม่,10,จบ,4.0,https://cdn.readawrite.com/articles/1740/1739182/thumbnail/small.gif,1.0,กำลังภายใน,อี้เฟิง ยอดบุรุษสะท้านภพ ภาค 1,https://www.readawrite.com/a/z15jpw,265,,,,,,0.0,0.0,1.25,3.0,4.0,2.8,1.6,1.8,2.1,2.2,2.8,2.8
850,นิวไม่จิ๋ว,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,8,โรงเรียนเป็นที่ที่นักเรียนทุกคนไม่อยากไป แต่พอเข้าไปแล้วกลับออกไปไม่ได้ล่ะ นักเรียนทุกคนควรจะทำอย่าง,10,จบ,2.0,https://cdn.readawrite.com/articles/1739/1738389/thumbnail/small.gif,6.0,"นิยายแฟนตาซี,เวทมนตร์,สงคราม,โรงเรียน,เวทย์มนต์,ลึกลับ,ต่อสู้,ดราม่า,กำลังภายใน",The Dark School,https://www.readawrite.com/a/z15j39,904,,,,,,0.0,0.0,3.75,4.0,4.0,3.9,2.4,2.5,2.9,3.1,3.9,3.9
851,กลอนกวี,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,นครที่มีแต่หิมะขาวโปรยลงพร้อมจับหมู่อาคารบ้านเรือน สื่อสงบไร้ความวุ่นวาย แต่ก็ไม่มีใครรู้ว่า อันตราย,0,จบ,0.0,https://cdn.readawrite.com/articles/1739/1738443/thumbnail/small.gif,0.0,"ดราม่า,ต่อสู้,นิยายโรแมนติก",เหมันตนคร,https://www.readawrite.com/a/z15j4s,60,,,,,,0.0,0.0,1.25,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.1,1.1
