,author,category,commentCount,description,favouriteCount,isComplete,numOfchap,pic,ratingCount,tag,title,url,viewer,new_title,hashtag,countTweet,countAccountReview,countHashReview,ratingNoTweet_q,ratingHashReview_q,ratingLike_q,ratingView_q,ratingAdd2Fav_q,ratingWebsite,finalRating1,finalRating1_w,finalRating2,finalRating2_w,finalRating3,finalRating3_w
50,Ak.Catharsis,วรรณกรรม/ดราม่า/เสียดสีสังคม,36,แม้จะวิปริตแต่ก็สวยงาม,48.0,จบ,2.0,https://cdn.readawrite.com/articles/574/573308/thumbnail/small.gif,24.0,"จิตวิทยา,ป่วยทางจิต,เสียดสีสังคม,ความรุนแรง,Bullying,วิปริต,วิกลจริต,การทารุณกรรม",บันทึกวิกลจริต [รวมเรื่องสั้น],https://www.readawrite.com/a/3zdd08,1737,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
51,Miratee,วรรณกรรม/ดราม่า/เสียดสีสังคม,1,ภูมิหลังของการเลี้ยงดูในวัยเยาว์เป็นตัวแปรและแรงผลักให้แต่ละชีวิตต้องเป็นไป จากความรู้สึกที่ถูกเก็บก,2.0,จบ,1.0,https://cdn.readawrite.com/articles/563/562755/thumbnail/small.gif,1.0,"ปมในใจ,รัก,โลภ,โกรธ,หลง,แรงผลัก,ละครชีวิต,จิต,กฏธรรมะเท่ากับธรรมดาและธรรมชาติ",ปม,https://www.readawrite.com/a/3zd4dp,113,,,,,,0.0,0.0,1.25,2.0,2.5,1.9,1.2,1.2,1.4,1.5,1.9,2.0
52,ธาตรี,วรรณกรรม/ดราม่า/เสียดสีสังคม,0,เผ็ดและแสบบบบบ,0.0,จบ,1.0,https://cdn.readawrite.com/articles/642/641556/thumbnail/small.gif,0.0,"สังคม,เสียดสี,ดราม่า,ชีวิต",หม่าล่า กับ ชนชั้นอะมีบ้า,https://www.readawrite.com/a/3zexp6,79,,,,,,0.0,0.0,1.25,2.0,1.25,1.5,1.0,1.0,1.1,1.2,1.5,1.5
53,กุหลาบหนามพันกลีบ,วรรณกรรม/ดราม่า/เสียดสีสังคม,0,"ในช่วงชีวิตของคนเรา ย่อมมีทั้งเรื่องดีและไม่ดี แต่ทว่าตัวเขา""อับแสง"" กลับเป็นบุคคลผู้แทบไม่มีเรื่องด",0.0,จบ,2.0,https://cdn.readawrite.com/articles/688/687217/thumbnail/small.gif,0.0,"เสียใจ,เสียดสี,ท้อแท้,สิ้นหวัง,ตัวคนเดียว,โดดเดี่ยว,ซึมเศร้า",My life : ชีวิตของฉัน มันไม่มีเรื่องดีๆ หรอกนะ,https://www.readawrite.com/a/3zg0yr,134,,,,,,0.0,0.0,1.25,3.0,1.25,1.8,1.1,1.2,1.4,1.5,1.8,1.9
54,error407,วรรณกรรม/ดราม่า/เสียดสีสังคม,79,รัตติกาลในเมืองแสนกลวง ความรักบ้างก็ผลิบาน บ้างก็ร่วงโรย,43.0,จบ,25.0,https://cdn.readawrite.com/articles/801/800275/thumbnail/small.gif,20.0,,รัตติกาลในเมืองกลวง,https://www.readawrite.com/a/3zina0,3758,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
55,nararisa,วรรณกรรม/ดราม่า/เสียดสีสังคม,39,เมื่อภรรยาไม่สามารถอุ้มท้องเอง เขาจึงหาคนมาอุ้มท้องแทน แต่แล้วความสัมพันธ์ของเขากับสาวอุ้มบุญ เกินเล,102.0,จบ,45.0,https://cdn.readawrite.com/articles/829/828699/thumbnail/small.gif,30.0,"ดราม่า,ความรัก,ชีวิต,18+,ครอบครัว,สังคม",เมียอุ้มบุญ,https://www.readawrite.com/a/3zjbh4,27946,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
56,โซเรียน,วรรณกรรม/ดราม่า/เสียดสีสังคม,1,"""สวัสดีครับ/ค่ะ ทุกคนมีบุคลิกที่แตกต่างกันออกไป จะพูดอะไรออกไปก็นึกถึงหัวอกคนอื่นด้วยนะ ทุกคนไม่ได้ต",0.0,จบ,3.0,https://cdn.readawrite.com/articles/887/886554/thumbnail/small.gif,1.0,"ดราม่า,สังคม,ครอบครัว,เสียดสี,ชีวิต,ความรัก",การเหยียดไม่ใช่เรื่องตลก,https://www.readawrite.com/a/3zknp4,238,,,,,,0.0,0.0,1.25,3.0,1.25,1.8,1.1,1.2,1.4,1.5,1.8,1.9
57,vorapochmon,วรรณกรรม/ดราม่า/เสียดสีสังคม,1,สาระนิยายเรื่องนี้ เขียนจากเรื่องจากประสบเรื่องจริงๆของไรต์ที่ผ่านพ้นมาแล้ว เขียนให้ท่านรีดเดอร์อ่าน,0.0,จบ,42.0,https://cdn.readawrite.com/articles/1035/1034412/thumbnail/small.gif,0.0,"ชีวิต,ดราม่า,เสียดสี,ม่อน,รำลึก,ม่อนรำลึก,สาระนิยาย,นิยายจากชีวิตจริง","ม่อนรำลึก EP1 \""วัยเด็ก\""",https://www.readawrite.com/a/3zo4em,620,,,,,,0.0,0.0,1.25,4.0,1.25,2.2,1.3,1.4,1.6,1.8,2.2,2.3
58,Black tear ,วรรณกรรม/ดราม่า/เสียดสีสังคม,7,บางครั้ง เสียงที่ดังที่สุด อาจมาจากตัวเราเองก็ได้,3.0,จบ,1.0,https://cdn.readawrite.com/articles/1103/1102875/thumbnail/small.gif,4.0,,เสียงร่ำให้ที่ไม่มีใครได้ยิน,https://www.readawrite.com/a/3zppap,356,,,,,,0.0,0.0,3.75,4.0,2.5,3.4,2.0,2.2,2.6,2.7,3.4,3.4
59,nararisa,วรรณกรรม/ดราม่า/เสียดสีสังคม,46,คนหนึ่งต้องซ่อน คนหนึ่งต้องเลือก คนหนึ่งคือเพื่อน อีกคนหนึ่งคือลมหายใจ...,6.0,จบ,42.0,https://cdn.readawrite.com/articles/1134/1133037/thumbnail/small.gif,4.0,"ดราม่า,ครอบครัว,นิยายโรแมนติก,ความรัก,นิยายรัก",ซ่อนรัก,https://www.readawrite.com/a/3zqewh,2984,,,,,,0.0,0.0,3.75,5.0,3.75,4.2,2.5,2.7,3.1,3.3,4.2,4.2
60,เด็กหญิงมะลิ,วรรณกรรม/ดราม่า/เสียดสีสังคม,2,ลมแล้งเดือนมีนาเริ่มพัดผ่านมาอีกครั้ง มันพัดผ่านตัวผมราวกับว่ามันกำลังกระซิบบอกอะไรบางอย่างให้ผมได้ร,2.0,จบ,1.0,https://cdn.readawrite.com/articles/1218/1217726/thumbnail/small.gif,2.0,"ชีวิต,เรื่องเล่า",สายลมแล้ง,https://www.readawrite.com/a/3zse26,199,,,,,,0.0,0.0,2.5,3.0,2.5,2.7,1.6,1.7,2.0,2.1,2.7,2.7
61,Amelia,วรรณกรรม/ดราม่า/เสียดสีสังคม,0,คนที่เราคิดว่ารู้จักดี บางทีเราอาจรู้จักแค่มุมที่เขาอยากให้รู้จัก [SF],0.0,จบ,1.0,https://cdn.readawrite.com/articles/1313/1312129/thumbnail/small.gif,0.0,,Major | ความสำคัญ,https://www.readawrite.com/a/3zul4e,53,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
62,UwU,วรรณกรรม/ดราม่า/เสียดสีสังคม,4,กูไม่รู้หรอกมึงใครกูไม่รู้หรอกมึงมาจากไหนกูไม่รู้หรอกมึงกับกูเคยเกลียดกันไหมแต่กูมั่นใจว่ากูจะไม่ลืม,5.0,จบ,1.0,https://cdn.readawrite.com/articles/1391/1390552/thumbnail/small.gif,2.0,,The Last light แสงสุดท้ายก่อนนายจะหายไป..,https://www.readawrite.com/a/3zwf52,368,,,,,,0.0,0.0,2.5,4.0,3.75,3.4,2.0,2.2,2.6,2.7,3.4,3.5
63,Black Tea\'rs,วรรณกรรม/ดราม่า/เสียดสีสังคม,1,ความผิดพลาดครั้งนี้ฉันไม่อาจโทษใครได้ นอกเสียจากฉันเองที่ไม่คิดให้มากพอ ,1.0,จบ,1.0,https://cdn.readawrite.com/articles/1434/1433085/thumbnail/small.gif,1.0,,In T.I.M.E,https://www.readawrite.com/a/3zxeua,159,,,,,,0.0,0.0,1.25,3.0,1.25,1.8,1.1,1.2,1.4,1.5,1.8,1.9
64,hi,วรรณกรรม/ดราม่า/เสียดสีสังคม,1,เมื่อเขาต้องเป็นพ่อเลี้ยงเดี่ยว​ เราต้องมาดูกันว่าเขาจะเลี้ยงได้ไหม,6.0,จบ,2.0,https://cdn.readawrite.com/articles/1444/1443601/thumbnail/small.gif,1.0,,เจ้าหญิงน้อย,https://www.readawrite.com/a/3zxnfq,179,,,,,,0.0,0.0,1.25,3.0,3.75,2.7,1.6,1.8,2.0,2.2,2.7,2.8
65,หิuสoJก้ou,วรรณกรรม/ดราม่า/เสียดสีสังคม,1,เรื่องราวของผู้หญิงคนนึง วัย 18 ปี ที่เจอเรื่องราวย่ำแย่มาตั้งแต่แม่ของเธอเสียไป พ่อของเธอเมาเหล้าแล,1.0,จบ,1.0,https://cdn.readawrite.com/articles/1468/1467167/thumbnail/small.gif,1.0,"คนๆนึง,life sad,drama",The Forgotten Person // บุคคลที่ถูกลืม,https://www.readawrite.com/a/3zy7o2,71,,,,,,0.0,0.0,1.25,2.0,1.25,1.5,1.0,1.0,1.1,1.2,1.5,1.5
66,CARAMAL_MALL,วรรณกรรม/ดราม่า/เสียดสีสังคม,9,เธอเต็มใจเพื่อมอบทุกอย่างให้กับเขา และเขาก็เต็มใจที่จะผลักไสเธอออกไปให้ห่างจากชีวิต,52.0,จบ,32.0,https://cdn.readawrite.com/articles/63/62238/thumbnail/small.gif,8.0,"นิยายโรแมนติก,ครอบครัว,นิยายรักผู้ใหญ่,นางเอกน่าสงสาร,นิยายดราม่า",แ ค่ ตั ว สํ า ร อ ง รั ก,https://www.readawrite.com/a/3z1fs8,6903,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
67,marttrinii,วรรณกรรม/ดราม่า/เสียดสีสังคม,2,เพราะตอนนั้นจีนกับอเมริกาเขาเคืองกันอยู่เรื่องเวียดนามสงคราม,6.0,จบ,137.0,https://cdn.readawrite.com/articles/73/72394/thumbnail/small.gif,1.0,"ครอบครัว,สังคม,การเมือง","บ้านอานองเต \""Arnonte\"" ภาคที่ 1",https://www.readawrite.com/a/3z1o3e,8459,,,,,,0.0,0.0,1.25,5.0,3.75,3.3,2.0,2.2,2.5,2.8,3.3,3.5
68,จาณีรา เจ้าหญิงซีซี,วรรณกรรม/ดราม่า/เสียดสีสังคม,2,ความรักไม่ใช่คนสองคน ยิ่งเป็นรักในหมู่เครือญาติ ยิ่งเป็นไปไม่ได้... ,10.0,จบ,2.0,https://cdn.readawrite.com/articles/118/117853/thumbnail/small.gif,1.0,"นิยายโรแมนติก,ครอบครัว,สังคม,18+,ดราม่า,หวาน,น่ารัก",รัก...กำหนดชีวิต,https://www.readawrite.com/a/3z2q78,787,,,,,,0.0,0.0,1.25,4.0,3.75,3.0,1.8,2.0,2.2,2.5,3.0,3.1
69,hamster,วรรณกรรม/ดราม่า/เสียดสีสังคม,1,วันหลังจากคนบนโลกได้หมดความรู้สึกไปหมดเเล้วว,1.0,จบ,0.0,https://cdn.readawrite.com/articles/235/234757/thumbnail/small.gif,1.0,"หาชีวิตที่มัความสุข,อยากจบความรู้สึกกับคำว่าจบ,หัวใจที่ไม่เคยหล่นลงถึงพื้นซักที,โรคซึมเศร้า,เเสดงด้านมืดสังคม",Afterday,https://www.readawrite.com/a/3z5gmc,274,,,,,,0.0,0.0,1.25,3.0,1.25,1.8,1.1,1.2,1.4,1.5,1.8,1.9
70,Mining.c,วรรณกรรม/ดราม่า/เสียดสีสังคม,5,ความเชื่อของทุกคนนั้น มักจะมีความคิดแตกต่างกันใช่ไหม แล้วคิดบ้างไหมหละ ในสังคมนี้ มีวิถีชีวิตหรือควา,2.0,จบ,0.0,https://cdn.readawrite.com/articles/222/221458/thumbnail/small.gif,4.0,PunicaFicUniverse,อาถรรพ์พิพากษา,https://www.readawrite.com/a/3z55rd,245,,,,,,0.0,0.0,3.75,3.0,2.5,3.1,1.8,1.9,2.3,2.4,3.1,3.0
