,author,category,commentCount,description,favouriteCount,isComplete,numOfchap,pic,ratingCount,tag,title,viewer,new_title,hashtag
607,Lazy-Cat,นิยาย Boy Love Lovely Room,79,"""ตัวก็แค่นี้ อย่าซนหน่อยเลยพอตเตอร์"" ""ฉันเปล่าเตี้ยนะเว้ย!! นายมันสูงเกินไปต่างหาก!!"" ตัวก็แค่นี้ จะ",211,จบ,6.0,https://cdn.readawrite.com/articles/1559/1558294/thumbnail/,45,DMHP,#ตัวก็แค่นี้:) //#DMHP,"5,245",,ตัวก็แค่นี้
608,จ้าวเจี๊ยบ,นิยาย Boy Love Lovely Room,5,หมออินเทิร์นจบใหม่ ตัดสินใจกลับมาทำงานรพ.แถวบ้านใช้ทุน แต่อะไรๆก็ดูไม่ง่ายขนาดนั้น เพราะเวลาขึ้นเวรด,6,จบ,3.0,https://cdn.readawrite.com/articles/1562/1561343/thumbnail/,2,"Boy Love/Yaoi,18+,นิยายวาย",#เจอบนวอร์ด,159,,เจอบนวอร์ด
609,Amos,นิยาย Boy Love Secret Room,4,มนุนย์เราต่างมีสำนึกของความผิดชอบชั่วดี มีด้านที่สว่างและมืดมน เขาเองก็เช่นกัน ตื่นเต้นกับความผิดบาป,13,จบ,3.0,https://cdn.readawrite.com/articles/1565/1564204/thumbnail/,3,"ได้โปรดรัก,4p,Yaoi",Please…#ได้โปรดรัก,759,,ได้โปรดรัก
610,youtopia,นิยาย Boy Love Lovely Room,0,ผมเรียนเก่ง? ผมติดมหาลัยท๊อปๆ? แล้วไงล่ะ! ก็ไม่เห็นจะมีความสุขเลย ถ้าไหนๆพระเจ้าก็ให้พรสวรรค์ผมมาแล้,1,จบ,0.0,https://cdn.readawrite.com/articles/1566/1565334/thumbnail/,0,"Yaoi,bl,Boy Love/Yaoi,omegaverse,นิยายวาย,นิยายแฟนตาซี,Mpreg,นิยายรัก",#พายจะเอา ( bl ),52,,พายจะเอา
611,อัญมณีสีน้ำเงิน (Dai),นิยาย Boy Love Secret Room,"2,801","""นักเขียนผู้เขียน PWP เป็นชีวิต ขาด NC ราวกับจะขาดใจ อยู่ไม่ได้ถ้าไม่ได้หาสามีให้ลูก // เขียนแต่พี่ต","7,725",จบ,19.0,https://cdn.readawrite.com/articles/1566/1565307/thumbnail/,"1,169","อัญมณีสีน้ำเงิน,18+,Boy Love/Yaoi,นิยายวาย,นิยายรัก,นิยายโรแมนติก,นิยายแฟนตาซี,PWP",#รักลับๆของคุณนักเขียน,"421,646",,รักลับๆของคุณนักเขียน
612,Nattarr.,นิยาย Boy Love Lovely Room,16,ใครหลายคนล้วนมีรักแรกและรักเดียว ทว่ารักเดียวของ 'เขา' กลับถูกซ่อนเป็นดั่งความลับ...,121,จบ,0.0,https://cdn.readawrite.com/articles/1566/1565420/thumbnail/,11,"Boy Love/Yaoi,18+,นิยายรัก,นิยายวาย,นิยายโรแมนติก,ดราม่า,Mpreg,Romantic,never,Loveable,ความรัก",[MPREG] Never Loveable #ตัวนุ่มของคุณฟรานซ์,"1,169",,ตัวนุ่มของคุณฟรานซ์
613,F.GC,นิยาย Boy Love Lovely Room,236,“รักคุณ วันนี้วันอะไร” “วันศุกร์แล้วครับแม่” “ปกติเจ้าคุณจะมาค้างด้วยไ,380,จบ,16.0,https://cdn.readawrite.com/articles/1567/1566124/thumbnail/,75,"Boy Love/Yaoi,18+,นิยายวาย,นิยายรัก,นิยายโรแมนติก,แฟนเก่า,F.GC","I LOVE YOU #เจ้ารักคุณ [Yaoi , Boy\'s Love]","11,809",,เจ้ารักคุณ
614,cincere,นิยาย Boy Love Lovely Room,"4,442",เรื่องไม่คาดคิดระหว่างถูกสั่งให้ WFH คือการที่เขาค้นพบความจริงว่าเพื่อนบ้านรั้วติดกันเป็นเจ้านายของเ,"10,712",จบ,23.0,https://cdn.readawrite.com/articles/1569/1568455/thumbnail/,"1,804","บอสข้างบ้าน,นิยายวาย,Boy Love/Yaoi,slice of life",[เปิดให้อ่านถึง 28/01] #บอสข้างบ้าน [สนพ.Hermit Books],"437,404",เปิดให้อ่านถึง,บอสข้างบ้าน
615,คุณฉลามขวาน,นิยาย Boy Love Secret Room,2,เรื่องนี้มีไว้ระบายอารมณ์ไรท์ล้วนๆ (ส่วนใหญ่เป็นเอ็นซี) อ่านรายละเอียดข้างล่างกันด้วยนะคะ,10,จบ,3.0,https://cdn.readawrite.com/articles/1574/1573352/thumbnail/,2,"Got7,jackjae,NC,bnior,BNYONG",#สนองนีทไรท์,"1,033",,สนองนีทไรท์
616,mindmine,นิยาย Boy Love Lovely Room,0,""" อย่ามางอนเค้านะ "" "" ไหนบอกแมนวะ """,3,จบ,3.0,https://cdn.readawrite.com/articles/1575/1574489/thumbnail/,0,"ไรเฟิ่นคนแมน,สิงหา,Boy Love/Yaoi,นิยายวาย",#ไรเฟิ่นคนแมน,97,,ไรเฟิ่นคนแมน
617,เพ้อ,นิยาย Boy Love Lovely Room,1,ผมไม่รู้ว่าความรู้สึกที่เรียกว่ารักมันเริ่มต้นขึ้นตั้งแต่ตอนไหน ไม่ว่าใครจะรักใครก่อน ผมก็แค่อยากให้,2,จบ,5.0,https://cdn.readawrite.com/articles/1576/1575270/thumbnail/,1,"ทีมปั๊บ,ทัพพ์รมี,ตี๋อินเตอร์,ไอ้ขาวโบ๊ะ",Please love me again#ทีมปั๊บ#,117,,ทีมปั๊บ
618,ศีกร,นิยาย Boy Love Secret Room,2,รับน้องก็ไม่เข้า ชมรมอย่าหวังเจอ คอนเสิร์ตแทบไม่เฉียดเข้าใกล้ การเข้าสังคมคือติดลบ แต่เพื่อเฮียตี๋ยอ,8,จบ,9.0,https://cdn.readawrite.com/articles/1576/1576000/thumbnail/,1,"Boy Love/Yaoi,นิยายวาย,ตลก,สายอ่อย",โซ้ยตี๋ไม่มีเพื่อน #ตี๋ของเฮีย,280,โซ้ยตี๋ไม่มีเพื่อน,ตี๋ของเฮีย
619,lookpatty,นิยาย Boy Love Secret Room,83,ต่างรู้กันดีว่า 'ธันวา' อย่างผมนั้นมักมากกับเรื่องเซ็กส์ขนาดไหน ได้กับผู้ชายมานับไม่ถ้วน นับเป็นเด็ก,244,จบ,2.0,https://cdn.readawrite.com/articles/1577/1576234/thumbnail/,49,"18+,Boy Love/Yaoi,นิยายวาย,SM,นิยายโรแมนติก",#ธันวามักมาก,"4,861",,ธันวามักมาก
620,justmepim.,นิยาย Boy Love Lovely Room,1,ธีร์มันต้องมีการันต์รู้ไหม,3,จบ,2.0,https://cdn.readawrite.com/articles/1577/1576471/thumbnail/,1,"Boy Love/Yaoi,ธีร์มีการันต์",ธี ร์ มี ก า รั น ต์ #ธีร์มีการันต์,199,ธีร์มีการันต์,ธีร์มีการันต์
621,ของขวัญจากPeeMai,นิยาย Boy Love Lovely Room,807,"""ท่านเฮดีส โฟเน่ติดตามท่านมาแต่ไร้ที่อยู่ รังเกียจหรือไม่หากจะขอมาอยู่อาศัยกับท่านสักพัก จะให้ข้าทำอ","2,383",จบ,16.0,https://cdn.readawrite.com/articles/1578/1577294/thumbnail/,396,"Boy Love/Yaoi,18+,นิยายวาย,นิยายแฟนตาซี,Mpreg,นิยายรัก,เฮดีส,โฟเน่,จ้าวนรก,อบอุ่นใจ,น่ารัก",[Ebook] Crush on Hedes #จีบเฮดีส,"88,811",,จีบเฮดีส
622,ผลไม้สีชมพู,นิยาย Boy Love Lovely Room,1,เขาคือผู้ชายที่แสนเพอร์เฟค เขาคือผู้ชายที่เป็นดั่งดวงอาทิตย์ที่สว่างไสว เขาคือผู้ชายที่ใครๆต่างก็ปรา,3,จบ,4.0,https://cdn.readawrite.com/articles/1578/1577772/thumbnail/,1,"เจ้าวาฬ,feelgood,Boy Love/Yaoi",Blue whale#เจ้าวาฬ,117,,เจ้าวาฬ
623,littlemoonny,นิยาย Boy Love Lovely Room,13,คุณท้องฟ้าจอมดุของสีครามกับสีครามเด็กดื้อของท้องฟ้า “ครามจะยอมจับมือพี่เดินไปด้วยกันทั้งๆที่ไม,14,จบ,1.0,https://cdn.readawrite.com/articles/1581/1580021/thumbnail/,10,"Yaoi,นิยายรักวัยรุ่น,#อบอุ่น,พระเอกอ่อนโยน,ท้องฟ้าของสีคราม",Once upon a time #ท้องฟ้าของสีคราม,"1,452",,ท้องฟ้าของสีคราม
624,Promisekv,นิยาย Boy Love Lovely Room,619,เขา'เคย'เป็นลูกชายของคุณพ่อมาก่อน แต่พอตายไปกลับมาเกิดใหม่ เขากลับเป็นเนื้อคู่ของพ่อตัวเองในชาติที่แ,"1,557",จบ,17.0,https://cdn.readawrite.com/articles/1581/1580984/thumbnail/,237,"omegaverse,Boy Love/Yaoi,นิยายโรแมนติก,นิยายวาย,นิยายรัก,18+,Mpreg,คนแก่เต๊าะเด็ก,อัลฟ่า,โอเมก้า",My daddy is Soulmate (omegaverse) #คุณพ่อผมคือคู่แห่งโชคชะตา,"50,800",,คุณพ่อผมคือคู่แห่งโชคชะตา
625,Akkk  Hiwchanom,นิยาย Boy Love Lovely Room,3,เป็นแค่เจ้าหมาโง่แท้ๆ อย่ามาดื้อให้มันมากนักเลย,10,จบ,0.0,https://cdn.readawrite.com/articles/1584/1583293/thumbnail/,3,"นิยายวาย,Boy Love/Yaoi,omegaverse,เมะลูกหมา",#สมบัติของกีกี้ (omegaverse),431,,สมบัติของกีกี้
