,author_x,category_x,commentCount_x,isComplete_x,numOfchap_x,pic_x,ratingCount_x,tag_x,title_x,viewer_x,new_title_x,hashtag,author_y,category_y,commentCount_y,isComplete_y,numOfchap_y,pic_y,ratingCount_y,tag_y,title_y,viewer_y,new_title_y
46,ฟุฟูรัน,นิยาย y,5,,4,https://cdn-th.tunwalai.net/files/story/52269/635963050659415849-story.jpg,43,"B.A.P,BAP,daejae,bangjae,lojae,himjae,upjae,yaoi,บีเอพี,แบพ,บัพ,แดแจ,บังแจ,โล่แจ,ฮิมแจ,ออบแจ,y",OtheR_FicmE [#ฮักนะคนอ่าน],"3,974",,ฮักนะคนอ่าน,ฟุฟูรัน,นิยาย y,5,,4,https://cdn-th.tunwalai.net/files/story/52269/635963050659415849-story.jpg,43,"B.A.P,BAP,daejae,bangjae,lojae,himjae,upjae,yaoi,บีเอพี,แบพ,บัพ,แดแจ,บังแจ,โล่แจ,ฮิมแจ,ออบแจ,y",OtheR_FicmE [#ฮักนะคนอ่าน],"3,974",
47,นาบิ,นิยาย y,382,,51,https://cdn-th.tunwalai.net/files/story/52458/52458-story.jpg,349,"พลิกรักพลิกร้าย#1,นาบิ",พลิกรักพลิกร้าย#1 ภาครวม เกลียดกูนัก...แล้วมารักทำไมวะ,"120,363",พลิกรักพลิกร้าย,ภาครวมเกลียดกูนักแล้วมารักทำไมวะ,นาบิ,นิยาย y,382,,51,https://cdn-th.tunwalai.net/files/story/52458/52458-story.jpg,349,"พลิกรักพลิกร้าย#1,นาบิ",พลิกรักพลิกร้าย#1 ภาครวม เกลียดกูนัก...แล้วมารักทำไมวะ,"120,363",พลิกรักพลิกร้าย
48,GusGizz,นิยาย y,3,,1,https://cdn-th.tunwalai.net/files/story/53020/53020-story.jpg,82,"GOT7,JB,JACKSON,MARK,บีมาเฟีย",Got7 Bson #บีมาเฟีย,"7,776",,บีมาเฟีย,GusGizz,นิยาย y,3,,1,https://cdn-th.tunwalai.net/files/story/53020/53020-story.jpg,82,"GOT7,JB,JACKSON,MARK,บีมาเฟีย",Got7 Bson #บีมาเฟีย,"7,776",
49,tammyzaa/yehjin,นิยาย y,396,,26,https://cdn-th.tunwalai.net/files/story/64419/635888857847885781-story.jpg,270,Twitter #เด็กขายโจ๊ก (มาหวีดกันนะ!) #Qingyu,คำสารภาพ(รัก)…จากเด็กขายโจ๊ก ( หวังชิง X ต้าอวี่ )  #เด็กขายโจ๊ก,"152,214",คำสารภาพ,เด็กขายโจ๊ก,tammyzaa/yehjin,นิยาย y,396,,26,https://cdn-th.tunwalai.net/files/story/64419/635888857847885781-story.jpg,270,Twitter #เด็กขายโจ๊ก (มาหวีดกันนะ!) #Qingyu,คำสารภาพ(รัก)…จากเด็กขายโจ๊ก ( หวังชิง X ต้าอวี่ )  #เด็กขายโจ๊ก,"152,214",คำสารภาพ
50,tammyzaa/yehjin,นิยาย y,53,,6,https://cdn-th.tunwalai.net/files/story/76908/76908-story.jpg,87,#ฟิครฟจ,[รวมฟิคสั้น Y] คู่รัก/คู่จิ้น/คู่ฟิน ของจีน  #ฟิครฟจ,"15,183",รวมฟิคสั้น,ฟิครฟจ,tammyzaa/yehjin,นิยาย y,53,,6,https://cdn-th.tunwalai.net/files/story/76908/76908-story.jpg,87,#ฟิครฟจ,[รวมฟิคสั้น Y] คู่รัก/คู่จิ้น/คู่ฟิน ของจีน  #ฟิครฟจ,"15,183",รวมฟิคสั้น
51,Little'y,นิยาย y,0,,1,https://cdn-th.tunwalai.net/files/story/77440/77440-story.jpg,46,ได้กันเรารุ่นพี่เมา,#ได้กันเพราะรุ่นพี่เมา#,"1,592",,ได้กันเพราะรุ่นพี่เมา,Little'y,นิยาย y,0,,1,https://cdn-th.tunwalai.net/files/story/77440/77440-story.jpg,46,ได้กันเรารุ่นพี่เมา,#ได้กันเพราะรุ่นพี่เมา#,"1,592",
52,OMG!!!,นิยาย y,3,,2,https://cdn-th.tunwalai.net/files/story/78250/78250-story.jpg,85,"BTS , VKook , HopeGa , BangTan , BangTanBoys , VKookNC ,",[Fic VKook ft. HopeGa] TAG XXX [#XXX] มีแรงแค่นี้เหรอ? ***(CUT NC 18++),"32,909",,มีแรงแค่นี้เหรอ,OMG!!!,นิยาย y,3,,2,https://cdn-th.tunwalai.net/files/story/78250/78250-story.jpg,85,"BTS , VKook , HopeGa , BangTan , BangTanBoys , VKookNC ,",[Fic VKook ft. HopeGa] TAG XXX [#XXX] มีแรงแค่นี้เหรอ? ***(CUT NC 18++),"32,909",
53,โซ อึน,นิยาย y,140,,6,https://cdn-th.tunwalai.net/files/story/78971/635992233270452843-story.jpg,121,เถื่อน โหด ดิบ ตบจูบ,# Crazy Lovly รักนี้...ต้องบังคับ # Yaoi # 18+ # >>  จบแล้วจ้า <<,"28,559",,รักนี้ต้องบังคับ,โซ อึน,นิยาย y,140,,6,https://cdn-th.tunwalai.net/files/story/78971/635992233270452843-story.jpg,121,เถื่อน โหด ดิบ ตบจูบ,# Crazy Lovly รักนี้...ต้องบังคับ # Yaoi # 18+ # >>  จบแล้วจ้า <<,"28,559",
54,Park_25_40,นิยาย y,20,,3,https://cdn-th.tunwalai.net/files/story/80073/635903411528687030-story.jpg,51,ยิ่งเม้นยิ่งอัพ⚡ รักคนอ่าน 💕,[Fic Exo] ChanBaek HunHan KaiDo ft.Exo #ฟิคอ่อย,"6,791",,ฟิคอ่อย,Park_25_40,นิยาย y,20,,3,https://cdn-th.tunwalai.net/files/story/80073/635903411528687030-story.jpg,51,ยิ่งเม้นยิ่งอัพ⚡ รักคนอ่าน 💕,[Fic Exo] ChanBaek HunHan KaiDo ft.Exo #ฟิคอ่อย,"6,791",
55,APRILL,นิยาย y,0,,1,https://cdn-th.tunwalai.net/files/story/80621/635909442443657358-story.jpg,48,"ชอบนะหมอ, เอิร์ธ, ยู, Couple Project",{Couple Project} ENMD #ชอบนะหมอ (EART x YU),"1,183",,ชอบนะหมอ,APRILL,นิยาย y,0,,1,https://cdn-th.tunwalai.net/files/story/80621/635909442443657358-story.jpg,48,"ชอบนะหมอ, เอิร์ธ, ยู, Couple Project",{Couple Project} ENMD #ชอบนะหมอ (EART x YU),"1,183",
56,APRILL,นิยาย y,0,,1,https://cdn-th.tunwalai.net/files/story/80623/635909445496214430-story.jpg,53,"สะใภ้เศรษฐศาสตร์, ซัน, ไตตั้น",{Couple Project} ECONAG #สะใภ้เศรษฐศาสตร์ (SUN x TITAN),"1,167",,สะใภ้เศรษฐศาสตร์,APRILL,นิยาย y,0,,1,https://cdn-th.tunwalai.net/files/story/80623/635909445496214430-story.jpg,53,"สะใภ้เศรษฐศาสตร์, ซัน, ไตตั้น",{Couple Project} ECONAG #สะใภ้เศรษฐศาสตร์ (SUN x TITAN),"1,167",
57,APRILL,นิยาย y,2,,1,https://cdn-th.tunwalai.net/files/story/80622/635909444099180123-story.jpg,43,"Couple project, เทมส์, โชวา, ดอกไม้วิศวะ",{Couple Project} BBAEN #ดอกไม้วิศวะ (TEMS x SHOUWA),"1,700",,ดอกไม้วิศวะ,APRILL,นิยาย y,2,,1,https://cdn-th.tunwalai.net/files/story/80622/635909444099180123-story.jpg,43,"Couple project, เทมส์, โชวา, ดอกไม้วิศวะ",{Couple Project} BBAEN #ดอกไม้วิศวะ (TEMS x SHOUWA),"1,700",
58,APRILL,นิยาย y,1,,1,https://cdn-th.tunwalai.net/files/story/80620/635909440477299762-story.jpg,52,"หน้าที่หมอ, พอร์ช, กัน, น้องแมท, นิยายวาย, Couple Project",{Couple Project} DTAR #หน้าที่ของหมอ (PORCH x GUN),"1,099",,หน้าที่ของหมอ,APRILL,นิยาย y,1,,1,https://cdn-th.tunwalai.net/files/story/80620/635909440477299762-story.jpg,52,"หน้าที่หมอ, พอร์ช, กัน, น้องแมท, นิยายวาย, Couple Project",{Couple Project} DTAR #หน้าที่ของหมอ (PORCH x GUN),"1,099",
59,loveyunjaeyesung,นิยาย y,3,,1,https://cdn-th.tunwalai.net/files/story/80707/635909814538065281-story.jpg,41,"SF , YunJae , How To , ทำอย่างไรให้สามีไปไหนไม่รอด , By. Jung Jaejoong , ยุนโฮ , แจจุง , ยูนโฮ  , ยุนแจ , ยูนแจ , ทงบังชินกิ , เจวายเจ , Yunho , Yoonho , Jaejoong , Jaejung , YoonJae , TVXQ , JYJ , THSK , โทโฮชินกิ",[SF] YunJae # [How To] ทำอย่างไรให้สามีไปไหนไม่รอด By. Jung Jaejoong,"2,850",,ทำอย่างไรให้สามีไปไหนไม่รอด,loveyunjaeyesung,นิยาย y,3,,1,https://cdn-th.tunwalai.net/files/story/80707/635909814538065281-story.jpg,41,"SF , YunJae , How To , ทำอย่างไรให้สามีไปไหนไม่รอด , By. Jung Jaejoong , ยุนโฮ , แจจุง , ยูนโฮ  , ยุนแจ , ยูนแจ , ทงบังชินกิ , เจวายเจ , Yunho , Yoonho , Jaejoong , Jaejung , YoonJae , TVXQ , JYJ , THSK , โทโฮชินกิ",[SF] YunJae # [How To] ทำอย่างไรให้สามีไปไหนไม่รอด By. Jung Jaejoong,"2,850",
60,PawitGG,นิยาย y,8,,4,https://cdn-th.tunwalai.net/files/story/90913/635911492991836965-story.jpg,44,Mafia VS  Vampire,Heart beat | MarkBam #แวมตุ๊ด,"4,254",,แวมตุ๊ด,PawitGG,นิยาย y,8,,4,https://cdn-th.tunwalai.net/files/story/90913/635911492991836965-story.jpg,44,Mafia VS  Vampire,Heart beat | MarkBam #แวมตุ๊ด,"4,254",
61,ทาสกวาง,นิยาย y,2,,1,https://cdn-th.tunwalai.net/files/story/91267/635920000957346314-story.jpg,57,#ฟิคจับกวาง #ฮุนฮาน #hunhan,Unfair.~ HunHan ft.exo  #ฟิคจับกวาง,"2,109",,ฟิคจับกวาง,ทาสกวาง,นิยาย y,2,,1,https://cdn-th.tunwalai.net/files/story/91267/635920000957346314-story.jpg,57,#ฟิคจับกวาง #ฮุนฮาน #hunhan,Unfair.~ HunHan ft.exo  #ฟิคจับกวาง,"2,109",
62,34DEGREES,นิยาย y,28,,5,https://cdn-th.tunwalai.net/files/story/91776/635919828281230993-story.jpg,85,"markbam,got7,ฟิคชวนบ้า",GOT7 | GETTIN' DUMB มาบ้ากันเถอะ  (MARKBAM) #ฟิคชวนบ้า,"5,882",มาบ้ากันเถอะ,ฟิคชวนบ้า,34DEGREES,นิยาย y,28,,5,https://cdn-th.tunwalai.net/files/story/91776/635919828281230993-story.jpg,85,"markbam,got7,ฟิคชวนบ้า",GOT7 | GETTIN' DUMB มาบ้ากันเถอะ  (MARKBAM) #ฟิคชวนบ้า,"5,882",มาบ้ากันเถอะ
63,Chan_ne,นิยาย y,4,,7,https://cdn-th.tunwalai.net/files/story/91915/635920594255570004-story.jpg,76,Junhwan,[OS/SF] IKON Junhoe x Jinhwan #จุนเน่จะเอาพี่จิน,"54,660",,จุนเน่จะเอาพี่จิน,Chan_ne,นิยาย y,4,,7,https://cdn-th.tunwalai.net/files/story/91915/635920594255570004-story.jpg,76,Junhwan,[OS/SF] IKON Junhoe x Jinhwan #จุนเน่จะเอาพี่จิน,"54,660",
64,butterfly8ffect & andThe8,นิยาย y,431,จบ,28,https://cdn-th.tunwalai.net/files/story/92302/635923473512092534-story.jpg,658,"mpreg, jackjae, got7 ,แจ็คแจ, ท้อง ,CUT,คาเนชั่นยองแจ",-END- [JackJae] Red carnation #คาเนชั่นยองแจ {#7Flowers} mpreg,"528,940",,คาเนชั่นยองแจ,butterfly8ffect & andThe8,นิยาย y,431,จบ,28,https://cdn-th.tunwalai.net/files/story/92302/635923473512092534-story.jpg,658,"mpreg, jackjae, got7 ,แจ็คแจ, ท้อง ,CUT,คาเนชั่นยองแจ",-END- [JackJae] Red carnation #คาเนชั่นยองแจ {#7Flowers} mpreg,"528,940",
65,butterfly8ffect & andThe8,นิยาย y,443,,13,https://cdn-th.tunwalai.net/files/story/92307/635923485733927834-story.jpg,580,"Krislay, fanxi, mpreg, คริสเลย์, 7flowers",[KrisLay] White Lily #ลิลลี่ชิงชิง {#7Flowers} mpreg,"122,615",,ลิลลี่ชิงชิง,butterfly8ffect & andThe8,นิยาย y,443,,13,https://cdn-th.tunwalai.net/files/story/92307/635923485733927834-story.jpg,580,"Krislay, fanxi, mpreg, คริสเลย์, 7flowers",[KrisLay] White Lily #ลิลลี่ชิงชิง {#7Flowers} mpreg,"122,615",
66,++DAIZEM++,นิยาย y,51,,7,https://cdn-th.tunwalai.net/files/story/92809/635927114413609712-story.jpg,86,"SET Z.เสพรัก ,แซ็คดรีม,เฮียเเซคเเดกเด็ก,Yaoi,Daizem,เสพรักสัมผัสอันตราย,สามเฮียเสพรัก,ZACKDREEM",ZACKDREEM เสพรัก | สัมผัสอันตราย #สามเฮียเสพรัก,"15,787",เสพรัก,สามเฮียเสพรัก,++DAIZEM++,นิยาย y,51,,7,https://cdn-th.tunwalai.net/files/story/92809/635927114413609712-story.jpg,86,"SET Z.เสพรัก ,แซ็คดรีม,เฮียเเซคเเดกเด็ก,Yaoi,Daizem,เสพรักสัมผัสอันตราย,สามเฮียเสพรัก,ZACKDREEM",ZACKDREEM เสพรัก | สัมผัสอันตราย #สามเฮียเสพรัก,"15,787",เสพรัก
67,++DAIZEM++,นิยาย y,51,,7,https://cdn-th.tunwalai.net/files/story/92809/635927114413609712-story.jpg,86,"SET Z.เสพรัก ,แซ็คดรีม,เฮียเเซคเเดกเด็ก,Yaoi,Daizem,เสพรักสัมผัสอันตราย,สามเฮียเสพรัก,ZACKDREEM",ZACKDREEM เสพรัก | สัมผัสอันตราย #สามเฮียเสพรัก,"15,787",เสพรัก,สามเฮียเสพรัก,++DAIZEM++,นิยาย y,40,,7,https://cdn-th.tunwalai.net/files/story/92816/635927142140897540-story.jpg,71,"SET Z.เสพรัก ,ซีลนิค,เซีลนิคอันธพาลครองรัก,Yaoi,Daizem,เสพรักสัมผัสอันธพาล,สามเฮียเสพรัก,ZEALNIK",ZEALNIK เสพรัก | สัมผัสอันธพาล #สามเฮียเสพรัก,"13,143",เสพรัก
