,author,category,commentCount,description,favouriteCount,isComplete,numOfchap,pic,ratingCount,tag,title,url,viewer,new_title,hashtag
41,mAgic 1nk,นิยาย Boy Love Secret Room,103.0,ไม่เคยคิดว่าตัวเองเป็นคนทะลึ่งมาก่อนจะกระทั่งมีความฝันเร่าร้อนกับคนที่อยู่ห้องตรงข้าม... Knock! Knoc,268,จบ,9.0,https://cdn.readawrite.com/articles/1279/1278617/thumbnail/,38.0,"Boy Love/Yaoi,นิยายวาย,18+,dub-con,ขอก๊อกก๊อกหน่อย,มหาลัย,SOTUS",น็อค น็อค อย่าล็อคประตูห้อง (Dub-con ) #ขอก๊อกก๊อกหน่อย,https://www.readawrite.com/a/cztsqw,"9,781",น็อคน็อคอย่าล็อคประตูห้อง,ขอก๊อกก๊อกหน่อย
42,โอกิ,นิยาย Boy Love Secret Room,1,"""เฮ้อ~ ต้องมาหาคอนโดใหม่ภายใน2วัน ป๋าบ้าหรือป่าว"" นี่มันวันซวยอะไรของฉันว่ะ แค่ไม่ชอบขี้หน้าไอ้ลูกติ",9,จบ,2.0,https://cdn.readawrite.com/articles/1290/1289706/thumbnail/,1.0,,เสี่ยครับ....ผมโอเค#ยศxเรียว,https://www.readawrite.com/a/czu2sq,308,เสี่ยครับผมโอเค,ยศ
43,Narakku,นิยาย Boy Love Lovely Room,5,#ฟิคเวียนไป๋เผิงหลง กาวต่อจากTwitterของ @yuhankung @Uniconie_Y @Casablanca_Res @lii8_N คู่กาว #เผิงห,17,จบ,1.0,https://cdn.readawrite.com/articles/333/332309/thumbnail/,4,,รักแรกสู่นิรันดร์ #จูเฟยเทียนจูอีหลง,https://www.readawrite.com/a/cz7q9j,"1,707",รักแรกสู่นิรันดร์,จูเฟยเทียนจูอีหลง
44,นามอนัญ,นิยาย Boy Love Lovely Room,399,"แค่กลิ่นหอมที่ได้กลิ่นเพียงคราเดียว ""ใหญ่"" ไม่คิดเลยว่ากลิ่นนั้นจะติดจมูกทั้งในยามหลับและยามตื่น และ","1,397",จบ,24.0,https://cdn.readawrite.com/articles/354/353389/thumbnail/,218,"Boy Love/Yaoi,นิยายโรแมนติก","สิเน่หาเจ้าจอม #เสน่ห์เจ้าจอม (สนพ.บ้านวายบุ๊ค), (วายพีเรียด)",https://www.readawrite.com/a/cz88gt,"78,424",สิเน่หาเจ้าจอม,เสน่ห์เจ้าจอม
45,หนูแดงตัวน้อย,นิยาย Boy Love Lovely Room,103,เพราะเลียนแบบพญาเวนไตยที่ลักพานางกากี กัณฏาจึงลักพาอสิระมา หากแต่เซ่อซ่าทำหล่นไปยังโลกมนุษย์ ปฏิบัติ,414,จบ,6.0,https://cdn.readawrite.com/articles/487/486226/thumbnail/,55,"Boy Love/Yaoi,ตลก,นิยายรัก",[YAOI]✾ค รุ ฑ ก า น ด า✾ #ครุฑกานดา,https://www.readawrite.com/a/dzbbw6,"7,578",ครุฑกานดา,ครุฑกานดา
46,JustADreamYouSee.,นิยาย Boy Love Lovely Room,350,น้องแม่งคือศูนย์รวมของคำว่าน่ารักอ่ะ โอ๊ย~ ใจป๋าบางหมดแล้วหนูเอ๊ย~ เมื่อหนูผู้เห็นแก่กินอยากเป็นป๋า,"1,095",จบ,10.0,https://cdn.readawrite.com/articles/596/595852/thumbnail/,213,,[End] ถ้ารักหนู ต้องให้หนูรัด (Yaoi) #ป๋าไม่ไหว,https://www.readawrite.com/a/dzdvec,"69,202",ถ้ารักหนูต้องให้หนูรัด,ป๋าไม่ไหว
47,Chamania,นิยาย Boy Love Secret Room,277,ไตรภพ เบื่อชีวิตของตัวเองจึงอยากลองไปใช้ชีวิตสงบสุขแบบชาวสวนดูบ้าง แต่ใครจะไปคิดว่าเขาจะได้มาเจอกับง,712,จบ,9.0,https://cdn.readawrite.com/articles/656/655301/thumbnail/,110,"Boy Love/Yaoi,18+,น้องงู,ภพนวลตา,chamania,งู,งูขาว",ผมเป็นผัวงู #ภพนวลตา,https://www.readawrite.com/a/dzf9wv,"22,965",ผมเป็นผัวงู,ภพนวลตา
48,SnowBlack,นิยาย Boy Love Lovely Room,"1,295",จากเด็กขัดดอกสู่อนาคตเมียเสี่ย จากเสี่ยผู้ไม่สนใจใครสู่เจ้าของหัวใจคุณชายปากดี,"1,188",จบ,38.0,https://cdn.readawrite.com/articles/1081/1080181/thumbnail/,330,"อาณาจักรของเสี่ย,นิยายวาย,SnowBlackNPY,18+,Boy Love/Yaoi,เมียเด็ก,เมียเสี่ย,เด็กเสี่ย",รวมเล่ม #อาณาจักรของเสี่ย (มี Stock ค่า),https://www.readawrite.com/a/dzp6rb,"132,804",รวมเล่ม,อาณาจักรของเสี่ย
49,me -*- แหะ,นิยาย Boy Love Lovely Room,3,"""อาผิงเงียบ!! ปล่อยข้าไปซักที!!! ออกไปจากหัวข้า!! อ๊ากกกกกก!!!!"" อาผิงคนปัจจุบันเอ่ยอย่างเกี้ยวกาดแล",29,จบ,2.0,https://cdn.readawrite.com/articles/1246/1245418/thumbnail/,3,"เก็บกด,นิยายจีนโบราณ,กลับชาติมาเกิด,Boy Love/Yaoi",ข้าเป็นคนร่าเริง~ #เก็บกด# || yaoi-bl,https://www.readawrite.com/a/dzt1nd,629,ข้าเป็นคนร่าเริง,เก็บกด
50,อะไรดีบุ๋มก็ว่าดี,นิยาย Boy Love Lovely Room,29,"เกิดเป็น ""ไนซ์ ของสูงบัญชี"" เนี่ย..มันเหนื่อยจริงๆ รู้แหละว่าเกิดมาสวย แต่มันติดตรงที่ไม่ใช่ ""ผู้หญิ",58,จบ,16.0,https://cdn.readawrite.com/articles/1373/1372134/thumbnail/,10.0,"Boy Love/Yaoi,18+,นิยายวาย,ตลก,กินเด็ก,เฟมบอย",ของสูงบัญชี #พี่ไนซ์ของปลาวาฬ,https://www.readawrite.com/a/dzw03t,"3,539",ของสูงบัญชี,พี่ไนซ์ของปลาวาฬ
51,Grizzly_Bear,นิยาย Boy Love Lovely Room,3,เพราะเป็นสมบัติของคนผู้นั้น 'หลี่ อี้เฟิง' จึงไม่อาจมีความรักได้ 'เขา' ผู้เป็นดั่งราชสีห์ กับอีกหนึ่,19,จบ,4.0,https://cdn.readawrite.com/articles/209/208954/thumbnail/,3,"Boy Love/Yaoi,18+,นิยายโรแมนติก",เอื้อมรัก Yaoi #นายหัวเอื้อมรัก,https://www.readawrite.com/a/dz4uk4,"1,158",เอื้อมรัก,นายหัวเอื้อมรัก
52,@รักอิสระ,นิยาย Boy Love Lovely Room,4,"""รัก"" สำหรับพวกคุณคืออะไร ..#การให้...#การครบครอง หรือ ....#เซ็กส์.....สำหรับผมมันคือ.....",19,จบ,3.0,https://cdn.readawrite.com/articles/451/450157/thumbnail/,2,"นิยายรัก,นิยายโรแมนติก,Boy Love/Yaoi,18+",วันเดร์#รักคนละข้าง,https://www.readawrite.com/a/ezahgm,473,วันเดร์,รักคนละข้าง
53,Bluesky99 +,นิยาย Boy Love Lovely Room,"1,858",7ปีหลังจากวันแห่งหายนะผ่านไป ความสำคัญของนักวิทยาศาสตร์ ด้านพฤกษศาสตร์เริ่มน้อยลง เขาที่เป็นแค่รองศา,"2,783",จบ,79.0,https://cdn.readawrite.com/articles/513/512152/thumbnail/,520,"นิยายวาย,Boy Love/Yaoi,ซอมบี้,หมาป่า,จบแล้ว,จบ",[BL]Death Cheating Plan\'แผนการเอาตัวรอดของคนขี้เกียจ #เสี่ยวหยูกับหมาป่าทั้งสี่,https://www.readawrite.com/a/ezbx2w,"249,534",แผนการเอาตัวรอดของคนขี้เกียจ,เสี่ยวหยูกับหมาป่าทั้งสี่
54,Melenalike,นิยาย Boy Love Lovely Room,80,คืออุณหภูมิของหัวใจผม,424,จบ,4.0,https://cdn.readawrite.com/articles/647/646035/thumbnail/,55,"ทวีปที่แปด,27องศา,ทวีป,คนเดียว",[YAOI] 27 ํc #ทวีปที่แปด,https://www.readawrite.com/a/ezf2d5,"9,762",ํ,ทวีปที่แปด
55,นิรรินทร์,นิยาย Boy Love Lovely Room,0,ก็เรื่องมันมีอยู่ว่า... มีหมีกับแมวที่บังเอิญมาเจอกันในแชท . . . หมีน่ะ...เป็นหมีสมกับชื่อเลยนะ! #หม,3,จบ,0.0,https://cdn.readawrite.com/articles/755/754551/thumbnail/,0,"เรื่องมีอยู่ว่า,Boy Love/Yaoi,หมีมีม,ไรต์ดองเก่งนะรีดไหวเหรอ",เรื่องมีอยู่ว่า (yaoi) #หมีมีม,https://www.readawrite.com/a/ezhkxl,95,เรื่องมีอยู่ว่า,หมีมีม
56,Armchare,นิยาย Boy Love Secret Room,"4,403",เรื่องราวความรัก ความลับ ของอากับหลานที่ไม่มีใครเคยรู้,"4,143",จบ,27.0,https://cdn.readawrite.com/articles/891/890844/thumbnail/,874,"Boy Love/Yaoi,18+,SM,นิยายวาย",อารันไม่รักจีนเหรอคะ #ปารันจีน,https://www.readawrite.com/a/ezkr7o,"274,235",อารันไม่รักจีนเหรอคะ,ปารันจีน
57,imseaya,นิยาย Boy Love Lovely Room,8,"นักเขียนที่หมดไฟ, และภูตในต้นพุดซ้อน ㅡ กลางฤดูฝนเดือนกันยายน ๒๕๖๓",26,จบ,5.0,https://cdn.readawrite.com/articles/1102/1101053/thumbnail/,6.0,"นิยายรัก,นิยายวาย,นิยายโรแมนติก",พุด​ซ้อน​รัญจวน​ #พซรจ,https://www.readawrite.com/a/ezpnsn,877,พุด,พซรจ
58,s t a t i c e,นิยาย Boy Love Lovely Room,2,น้ำเต้าหู้ผมกินมาตั้งแต่เด็กยันมหาลัย แต่ทำไม๊ ทำไม ตอนนี้ชักอยากกินเด็กส่งน้ำเต้าหู้แล้ว,4,จบ,1.0,https://cdn.readawrite.com/articles/1306/1305225/thumbnail/,2,"Boy Love/Yaoi,นิยายวาย,ตลก,นิยายโรแมนติก,พี่น้องโซน",น้ำเต้าหู้หน้าห้อง#ป๋าจิ้ง,https://www.readawrite.com/a/ezufh5,161,น้ำเต้าหู้หน้าห้อง,ป๋าจิ้ง
59,bearholixx,นิยาย Boy Love Lovely Room,3,อยากได้มังกรก็ต้องเข้าถ้ำมังกร แต่ลืมคิดไปว่าหากเข้าไปมือเปล่า นอกจากจะไม่ได้มังกรแล้ว อาจจะโดนมังกร,5,จบ,4.0,https://cdn.readawrite.com/articles/1495/1494078/thumbnail/,3.0,"Boy Love/Yaoi,นิยายวาย,มังกรข้าวหอม,ข้าวหอมเข้าถ้ำมังกร",ช่วงเวลาแห่งรัก #ข้าวหอมเข้าถ้ำมังกร,https://www.readawrite.com/a/ezytmx,185,ช่วงเวลาแห่งรัก,ข้าวหอมเข้าถ้ำมังกร
60,March Marcia.,นิยาย Boy Love Secret Room,"1,097",...หนึ่งคนเอ่ยคำรัก อีกหนึ่งหวังเพียงลวง...,"3,303",จบ,34.0,https://cdn.readawrite.com/articles/99/98996/thumbnail/,427.0,"18+,Boy Love/Yaoi,ดราม่า,drama,นิยายวาย",พ่ายรัก ≈ #รามพระพาย,https://www.readawrite.com/a/ez2asg,"390,919",พ่ายรัก,รามพระพาย
61,เหนือเมฆ,นิยาย Boy Love Lovely Room,0,ผมได้เเค่แอบชอบเขาแบผมได้เเค่แอบชอบเขาแบบนี้ก็ดีเเล้วครับ,0,จบ,0.0,https://cdn.readawrite.com/articles/590/589442/thumbnail/,0,"ดราม่า,Boy Love/Yaoi",ถ้าหากว่าเป็นไปได้ #เล่นเพื่อน,https://www.readawrite.com/a/fzdq67,107,ถ้าหากว่าเป็นไปได้,เล่นเพื่อน
62,JustADreamYouSee.,นิยาย Boy Love Lovely Room,148,ถ้าถามผมว่ามินเป็นพวกปากแข็งหรือเปล่า? ผมว่าไม่นะครับ...นุ่มจะตาย:) เมื่อร๊อตไวเลอร์ขี้โมโห vs เจ้าช,335,จบ,8.0,https://cdn.readawrite.com/articles/617/616736/thumbnail/,68,สงกรานต์อ่านฟิน,Just you and I แค่คุณกับผม (Yaoi) #ทมิฬแทนไทย #แทนไทยทมิฬ,https://www.readawrite.com/a/fzedg1,"10,700",แค่คุณกับผม,ทมิฬแทนไทย
63,++saisioo++,นิยาย Boy Love Secret Room,"19,175",กลางวันผมเป็น 'คนรับใช้' ส่วนกลางคืนผมเป็น 'อะไรก็ได้' บนเตียงของเขา,"18,842",จบ,37.0,https://cdn.readawrite.com/articles/632/631685/thumbnail/,"4,222",,[ทยอยปิดตอน พ.ย. 63] TIME FOR BED #ฟาดเด็ก [Yaoi],https://www.readawrite.com/a/fzepn5,"1,846,114",ทยอยปิดตอนพย,ฟาดเด็ก
64,chamali,นิยาย Boy Love Lovely Room,6,ผมได้ยินเสียงความคิดของคนทุกคนยกเว้น...เขาคนนั้น #เมฆเหนือ,6,จบ,1.0,https://cdn.readawrite.com/articles/660/659931/thumbnail/,3,Boy Love/Yaoi,เเว่วเสียงเเห่งรัก #BL #เมฆเหนือ,https://www.readawrite.com/a/fzfdp6,129,เเว่วเสียงเเห่งรัก,เมฆเหนือ
65,ไก่ทอดมาแล้วจ้า,นิยาย Boy Love Lovely Room,24,ข้อเสนอของเธอ(ผู้อ้างตัวว่าเป็นแม่มด)คือการให้เขากินช็อกโกแลตบาร์เพื่อแลกกับความผิดที่ได้ทำ แต่ใครจะ,79,จบ,4.0,https://cdn.readawrite.com/articles/754/753570/thumbnail/,17.0,พี่ไก่ไทบ้าน,Make a wish พรข้อนี้ขอให้พี่รักผม #พี่ไก่ไทบ้าน,https://www.readawrite.com/a/fzhk5k,"1,947",พรข้อนี้ขอให้พี่รักผม,พี่ไก่ไทบ้าน
66,luminescence,นิยาย Boy Love Lovely Room,8,เมื่อผมเดินทางครอบครัวคงภาวนาให้ผมปลอดภัย แต่เป็นผมเองที่อยากให้เกิดอุบัติเหตุ เพราะอย่างน้อยการที่ผ,15,จบ,1.0,https://cdn.readawrite.com/articles/1020/1019243/thumbnail/,3,"JaeDo,JAEHYUN,Doyoung,NCT,โดยอง,แจฮยอน,แจโด,พบรักเพียงหนึ่งเดียว",ผมจะโอบกอดพี่เอง #พบรักเพียงหนึ่งเดียว,https://www.readawrite.com/a/fznr18,328,ผมจะโอบกอดพี่เอง,พบรักเพียงหนึ่งเดียว
