,author,category,commentCount,description,favouriteCount,isComplete,numOfchap,pic,ratingCount,tag,title,url,viewer,new_title,hashtag
56,H O S H I .,นิยาย Boy Love Lovely Room,2,บางครั้งโลกอาจจะกว้างเท่าเตียง 6 ฟุต #โลกหกฟุต,6,จบ,0.0,https://cdn.readawrite.com/articles/652/651558/thumbnail/,2,"Boy Love/Yaoi,นิยายรัก,ซึมเศร้า,6feet,โลกหกฟุต,ไบร์ทมิวซ์",6 feet | เขา และโลก (ซึมเศร้า) ของผม,https://www.readawrite.com/a/azf6ux,273,เขาและโลก,
57,สมาคมคนจัญ,นิยาย Boy Love Lovely Room,1,"""อง"" คนจัญ(ไร)ในย่านนี้",4,จบ,3.0,https://cdn.readawrite.com/articles/705/704636/thumbnail/,1,,จัน(มี)ไรดี,https://www.readawrite.com/a/azgf7g,238,จัน,
58,greenmeat,นิยาย Boy Love Secret Room,157,นักฆ่าฝีมือดีเกิดใหม่อีกครั้งในร่างของ ซาฮัลลา นายบำเรออาภัพสังกัดฮาเร็มเจ้าชายมุนการีฟ เพื่อมุ่งสู่,"1,140",จบ,2.0,https://cdn.readawrite.com/articles/707/706359/thumbnail/,126,"Boy Love/Yaoi,Mpreg,18+,ฮาเร็ม,อาหรับราตรี,ข่มขืน,เกิดใหม่,แก้แค้น,พระเอกคนเดียว,3p,หลายP",[MPREG] องค์ชาย...เมื่อไหร่จะปลดข้าออกจากฮาเร็ม (YAOI),https://www.readawrite.com/a/azgglo,"24,288",องค์ชายเมื่อไหร่จะปลดข้าออกจากฮาเร็ม,
59,Tam.,นิยาย Boy Love Lovely Room,4,ก็รักไปแล้ว อ่ะนะ,2,จบ,1.0,https://cdn.readawrite.com/articles/708/707419/thumbnail/,4,,ก็รักไปแล้ว.. ให้ทำไง,https://www.readawrite.com/a/azghgy,101,ก็รักไปแล้วให้ทำไง,
60,Mini_HANa,นิยาย Boy Love Secret Room,50,ในอดีตโอเมก้าถูกมองเป็นแค่ที่ระบายความใคร่และเครื่องผลิตทายาท เพราะความโหดร้ายของผู้คนทำให้โอเมก้าเห,208,จบ,5.0,https://cdn.readawrite.com/articles/710/709268/thumbnail/,36,"Boy Love/Yaoi,Mpreg,18+,ดราม่า,นิยายรัก,นิยายโรแมนติก,ตลก,omegaverse,นิยายวาย",โอเมก้าคนสุดท้าย (The Last Omega),https://www.readawrite.com/a/azgiys,"8,350",โอเมก้าคนสุดท้าย,
61,Wangam,นิยาย Boy Love Secret Room,"2,568",* BL喘ぎ 20+ * เนื้อหาอาจไม่มีการคำนึงถึงศีลธรรม * มีเนื้อหาการร่วมเพศที่ไม่ใช่มนุษย์ในบางตอน,"12,122",จบ,10.0,https://cdn.readawrite.com/articles/710/709362/thumbnail/,"1,813","♡喘ぎ,เรื่องสั้นแปล,เทนทาเคิล,ปีศาจ,บนรถไฟ,ของเล่นประหลาด",(รวมญี่ปุ่นแปล) กาวกาม,https://www.readawrite.com/a/azgj2h,"1,053,639",รวมญี่ปุ่นแปล,
62,สาววาย,นิยาย Boy Love Secret Room,14,เมื่อกิโดร่าห์และเขี้ยวกุด สามารถทำตัวให้เหมือนกับมนุษย์ล่ะ จะเป็นยังไง!??,44,จบ,9.0,https://cdn.readawrite.com/articles/721/720496/thumbnail/,8,"18+,มาเฟีย,โรงเรียน,Boy Love/Yaoi,นิยายรัก,ตลก,ดราม่า",รักไร้สายพันธุ์ SS2,https://www.readawrite.com/a/azgs5l,"3,788",รักไร้สายพันธุ์,
63,MAMOON_C1,นิยาย Boy Love Lovely Room,0,ใครบอกว่าคนตัวเล็กแล้วจะกดคนตัวใหญ่ไม่ได้,0,จบ,1.0,https://cdn.readawrite.com/articles/724/723921/thumbnail/,0,,ตัวเล็กเด็ดนะครับ,https://www.readawrite.com/a/azguxg,86,ตัวเล็กเด็ดนะครับ,
64,MOOR,นิยาย Boy Love Secret Room,40,ต่อให้คุณมีห้องมากมายขนาดไหน แต่ก็จะมีห้องๆหนึ่งที่เป็นความลับของคุณเสมอ,275,จบ,1.0,https://cdn.readawrite.com/articles/725/724164/thumbnail/,36,"SM,25+,ราชินี,ทาส,เซ็กส์",ราชินีและทาสที่ร่านรัก,https://www.readawrite.com/a/azgv5e,"26,120",ราชินีและทาสที่ร่านรัก,
65,พ่อมดหอสมุด,นิยาย Boy Love Lovely Room,22,ได้เพียงแค่คะนึงหา ทำไมเจ็บเยี่ยงนี้และเมื่อไรข้าจะได้พบกันหนา,224,จบ,3.0,https://cdn.readawrite.com/articles/728/727921/thumbnail/,18,Boy Love/Yaoi,เพียงคะนึงหา,https://www.readawrite.com/a/azgy7q,"8,218",เพียงคะนึงหา,
66,Meiyhan.,นิยาย Boy Love Secret Room,191,นักฆ่า ที่อยากใช้บันปลายชีวิตโดยการออกจากวงการ จึงตัดสินใจรับงานสุดท้าย แต่กลับทำพลาดเสียชีวิต และกล,523,จบ,11.0,https://cdn.readawrite.com/articles/695/694180/thumbnail/,104,"Boy Love/Yaoi,นิยายจีนโบราณ,เกิดใหม่",Retiree เกษียณนักฆ่า [yaoi],https://www.readawrite.com/a/azg6np,"13,727",เกษียณนักฆ่า,
67,เด็กอ้วนที่แท้จิง,นิยาย Boy Love Lovely Room,6,เด็กดื้อของพี่: นิยาย Boy Love Lovely Room,72,จบ,2.0,https://cdn.readawrite.com/articles/695/694550/thumbnail/,4,,เด็กดื้อของพี่,https://www.readawrite.com/a/azg6ya,"4,734",เด็กดื้อของพี่,
68,RoseDragon,นิยาย Boy Love Secret Room,"2,932",เมื่อนายแบบหนุ่มมาดแมนหลงภพมาเป็นกระต่าย จากที่เคยเป็นผู้ล่ากลับต้องโดนล่าเสียเอง เรื่องราวอันวุ่นวา,"5,207",จบ,67.0,https://cdn.readawrite.com/articles/696/695293/thumbnail/,977,"ย้อนยุค,นิยายจีน,ทะลุมิติ,Boy Love/Yaoi,18+,นิยายจีนโบราณ,ฮาเร็ม,3p,นิยายรัก,ตลก",()ตำหนักชายงามกับหนุ่มหลงยุค,https://www.readawrite.com/a/azg7ki,"573,488",ตำหนักชายงามกับหนุ่มหลงยุค,
69,JOKERGINGER,นิยาย Boy Love Lovely Room,"2,549","""เซียวถงถง"" เพราะเกิดมาเป็นโดฟ แบบนี้จึงทำให้เขาต้องเข้าพิธีเลือกเจ้าสาว.. ไม่ได้ไปเลือกแต่ต้องไปให้","6,730",จบ,34.0,https://cdn.readawrite.com/articles/699/698185/thumbnail/,"1,067","Boy Love/Yaoi,18+,นิยายรัก,Mpreg,NC,นิยายวาย,นิยายโรแมนติก,ดราม่า",เจ้าสาวมังกรดำ (黑龙的新娘) #mpreg,https://www.readawrite.com/a/azg9x5,"450,282",เจ้าสาวมังกรดำ,
70,Thalassa_A,นิยาย Boy Love Lovely Room,64,"""ภัทร"" ตื่นขึ้นมาในห้องสี่เหลี่ยมสีขาวสว่าง มีหน้าจอโฮโลแกรมสี่เหลี่ยมแปลกๆพูดได้บอกกับเขาว่า ""ยินดี",469,จบ,3.0,https://cdn.readawrite.com/articles/747/746979/thumbnail/,50,"Boy Love/Yaoi,นิยายรัก,ตลก,ระบบ",ระบบหยุดยั้งไม่ให้ตัวร้ายทำลายพระเอก (BL),https://www.readawrite.com/a/azher9,"9,838",ระบบหยุดยั้งไม่ให้ตัวร้ายทำลายพระเอก,
71,แม่นาย,นิยาย Boy Love Lovely Room,442,"""... ไม่มีบุรุษเพศผู้ใดในสยามที่จะรักบุรุษด้วยกันอย่างเปิดเผย...เท่าที่ข้าพเจ้าเคยรู้มา...ยกเว้นแต่ต","1,472",จบ,20.0,https://cdn.readawrite.com/articles/748/747013/thumbnail/,166,"นิยายโรแมนติก,นิยายรัก,Boy Love/Yaoi,นิยายวาย,นิยายวายแนะนำ,แนะนำนิยายวาย,แม่นาย,อนาวิลกับเขนย",❖ เขนย ⌊Hermit books⌋,https://www.readawrite.com/a/azhes8,"68,685",เขนย,
72,Alice-good,นิยาย Boy Love Secret Room,214,ผิดมั้ยถ้าคนที่คุณรักคือผมไม่ใช่เธอ,860,จบ,18.0,https://cdn.readawrite.com/articles/751/750979/thumbnail/,138,"นาตาชา,นายเอกเก่ง,เเฟนตาซี,ไม่ฮาเร็มว้อย",(BL)ชะตานี้ ผมลิขิตเอง. kookv,https://www.readawrite.com/a/azhi1j,"40,371",ชะตานี้ผมลิขิตเอง,
73,ลูน่า,นิยาย Boy Love Lovely Room,3,เด็กน้อยผู้เป็นที่รัก: นิยาย Boy Love Lovely Room,1,จบ,5.0,https://cdn.readawrite.com/articles/752/751229/thumbnail/,2,,เด็กน้อยผู้เป็นที่รัก,https://www.readawrite.com/a/azhi8o,220,เด็กน้อยผู้เป็นที่รัก,
