,author_x,category_x,commentCount_x,description,favouriteCount,isComplete_x,numOfchap_x,pic_x,ratingCount_x,tag_x,title_x,viewer_x,new_title_x,hashtag,author_y,category_y,commentCount_y,isComplete_y,numOfchap_y,pic_y,ratingCount_y,tag_y,title_y,viewer_y,new_title_y
194,บทรักของนายนักเขียน#ป๋อจ้าน,นิยาย Boy Love Secret Room,24,ผมรักพี่นะ#ป๋อ​จ้าน​: นิยาย Boy Love Secret Room,43,จบ,2.0,https://cdn.readawrite.com/articles/1552/1551368/thumbnail/,19,,ผมรักพี่นะ#ป๋อ​จ้าน​,"3,140",ผมรักพี่นะ,ป๋อ,meimei,นิยาย y,1,จบ,30,https://cdn-th.tunwalai.net/files/story/472462/637342376504867322-story.jpg,12,"ป๋อจ้าน,ดราม่านะรับไหวไหม",หลาน(🖤)​คุณอา​#ป๋อ​จ้าน​(กำลังแก้ไขคำผิด),"14,729",หลาน
195,Hazel_nut,นิยาย Boy Love Secret Room,89,(ลงแค่ตัวอย่างเนื้อหาทดลองอ่านเท่านั้น) เรื่องมันเริ่มมาจาก...การที่พวกเขาสี่คนคิดจะโดดขึ้นเตียงด้วย,316,จบ,7.0,https://cdn.readawrite.com/articles/1609/1608021/thumbnail/,61,"Boy Love/Yaoi,18+,นิยายวาย,สี่คนบนเตียง,4p,PASSIONATE",END [4P] PASSIONATE #สี่คนบนเตียง [Yaoi / BL],"17,991",,สี่คนบนเตียง,Hazel_nut*,นิยาย y,0,,7,https://cdn-th.tunwalai.net/files/story/457506/637303340700296372-story.jpg,1,สี่คนบนเตียง,[4P] PASSIONATE #สี่คนบนเตียง [Yaoi / BL],"3,407",
196,Gardy,นิยาย Boy Love Lovely Room,99,คำสาปร้ายทำให้มังกรเยี่ยงข้ามีชีวิตยืนยาวไม่แก่ไม่ตาย แล้วเหตุไฉนข้าจึงต้องมารับเลี้ยงลูกมนุษย์ที่จ้,359,จบ,30.0,https://cdn.readawrite.com/articles/1627/1626582/thumbnail/,37,"นิยายวาย,ตลก,นิยายแฟนตาซี,ดราม่า,เซียร์ไพเรท,Boy Love/Yaoi,18+,มังกร,พระเอกเด็ก,นายเอกแก่,ฟีลกูด,อยากกินเนื้อมังกร",#อยากกินเนื้อมังกร Dragon Main Dish,"13,350",,อยากกินเนื้อมังกร,Gardy,นิยาย y,34,,30,https://cdn-th.tunwalai.net/files/story/441501/637448729957862622-story.jpg,84,"เซียร์ไพเรท , มังกร , นิยายวาย , ฟีลกู๊ด , เด็กกินผู้ใหญ่ , โดนเด็กกิน , พระเอกเด็กกว่า , นายเอกแก่ , แฟนตาซี , อยากกินเนื้อมังกร , Dragon , เด็กมันร้าย",PRE-ORDER #อยากกินเนื้อมังกร Dragon Main Dish,"7,628",
197,Criszilla Causs Nora,นิยาย Boy Love Secret Room,12,เมื่อนักศึกษาหน้าหวาน กับสองอาจารย์มหาลัยที่ไม่ค่อยธรรมดามาเจอกัน อะไรจะเกิดขึ้น?!,49,จบ,11.0,https://cdn.readawrite.com/articles/1627/1626640/thumbnail/,9,"หึงหวง,3p,อาจารย์,มหาวิทยาลัย,มาเฟีย,NC18+",Force Love #บังคับรัก (//3P),"2,468",,บังคับรัก,Criszilla Causs Nora,นิยาย y,296,,14,https://cdn-th.tunwalai.net/files/story/220474/637277424932888472-story.jpg,645,"3p,nc,มาเฟีย,18+,บังคับ,ขัง,ข่มขืน,ดราม่า,ติดเรท,ผัวโหด,กินเด็ก,อาจารย์,ทาม,ต้น,คีย์",Force Loves #บังคับรัก NC18+ {3P},"229,822",
198,Rainbowbridge69,นิยาย Boy Love Secret Room,13,The spy's lover #พี่ภัทรน้องวุธ: นิยาย Boy Love Secret Room,36,จบ,7.0,https://cdn.readawrite.com/articles/1627/1626698/thumbnail/,9,"พี่ภัทรน้องวุธ,นิยายวาย,ดราม่า",The spy\'s lover #พี่ภัทรน้องวุธ,"1,596",,พี่ภัทรน้องวุธ,Rainbowbridge69,นิยาย y,17,,7,https://cdn-th.tunwalai.net/files/story/441315/637320668826104624-story.jpg,41,"พี่ภัทรน้องวุธ,นิยายวาย,สายลับ,เด็กน้อย",The spy’s lover #พี่ภัทรน้องวุธ,"5,175",
199,N.Neymar,นิยาย Boy Love Secret Room,8,“เรียกใครเนิร์ด...เราไม่เนิร์ดนะ มาลองพิสูจน์ไหม:)” หืม? สงสัยคงต้องจับมาถอดแว่นดูสักครั,34,จบ,5.0,https://cdn.readawrite.com/articles/1590/1589205/thumbnail/,4,"Boy Love/Yaoi,18+,นิยายรัก,นิยายวาย,โรงเรียน,SM,ตลก,นิยายโรแมนติก",#น้ำเหนือไม่เนิร์ด,982,,น้ำเหนือไม่เนิร์ด,N.Neymar,นิยาย y,30,,5,https://cdn-th.tunwalai.net/files/story/435768/637448063694608433-story.jpg,42,"เดฟ,น้ำเหนือ,เด็กเนิร์ด,Takeoffyourglasses,น้ำเหนือไม่ใช่เด็กเนิร์ด,น้ำเหนือไม่เนิร์ด",Take off your glasses #น้ำเหนือไม่เนิร์ด,"7,123",
200,ปีศาจโด,นิยาย Boy Love Lovely Room,0,เขาว่ากันว่า 'หลง' กับ 'รัก' ไม่เหมือนกัน แล้วที่ผมหลงพี่ป่ามา 3 ปี เขาเรียกว่ารักได้หรือยัง,3,จบ,1.0,https://cdn.readawrite.com/articles/1595/1594117/thumbnail/,0,"หลงรัก,พี่ป่า,หนูเดม,ปีศาจโด,Boy Love/Yaoi,18+,นิยายวาย",#หลงรัก,59,,หลงรัก,ปีศาจโด,นิยาย y,0,,1,https://cdn-th.tunwalai.net/files/story/437804/637262798887681701-story.jpg,5,#หลงรัก พี่ป่า หนูเดม ปีศาจโด,#หลงรัก,174,
201,Navvip,นิยาย Boy Love Lovely Room,"3,298",‘ถึงคนที่ชอบตัดสินหนังสือที่หน้าปก…เลิกเถอะครับ’ ประโยคนี้ไม่เคยน่าซาบซึ้งจนกระทั,"15,035",จบ,42.0,https://cdn.readawrite.com/articles/1643/1642602/thumbnail/,"1,476","Boy Love/Yaoi,omegaverse,ตลก,กระต่ายดุกว่าเสือ,NC18+",[Omegaverse] #ภรรยาผมดุมาก,"636,753",,ภรรยาผมดุมาก,Navvip,นิยาย y,1,จบ,42,https://cdn-th.tunwalai.net/files/story/508860/637455335961501389-story.jpg,3,ภรรยาผมดุมาก,[Omegaverse] #ภรรยาผมดุมาก,"1,417",
202,พิพัฒน์แฟนเก่าของฉัน,นิยาย Boy Love Lovely Room,265,"""Mum Who is my dad แม่ พ่อผมคือใคร"" ทั้งหมดคือความผิดพลาดที่เกิดขึ้นจากความยินยอมจากผมเอง แต่ใครจะไป",888,จบ,22.0,https://cdn.readawrite.com/articles/1655/1654010/thumbnail/,117,,#สามีของผมคือบอส My husband is a boss (Mpreg),"53,089",,สามีของผมคือบอส,Warit,นิยาย y,41,,13,https://cdn-th.tunwalai.net/files/story/445899/637277323994249894-story.jpg,60,"มิเกล,เซน",#สามีของผมคือบอส My husband is a boss (Mpreg),"27,851",
203,FIT FOR FINE,นิยาย Boy Love Lovely Room,5,"""เท่าไหร่ครับ...ไม่สิ ทำอะไรได้บ้างครับ"" ""ได้ทุกอย่างเลยครับ!"" เพราะเข้าใจผิดคิดว่าเขาทำงานขายอย่างว",6,จบ,3.0,https://cdn.readawrite.com/articles/1656/1655577/thumbnail/,4,"JUSTRIGHT,คุณใช่ไหมคนที่ใช่ของใจ,Boy Love/Yaoi,18+,นิยายวาย,นิยายรัก,นิยายโรแมนติก",Yaoi | JUST RIGHT #คุณใช่ไหมคนที่ใช่ของใจ,283,,คุณใช่ไหมคนที่ใช่ของใจ,FIT FOR FINE,นิยาย y,0,,1,https://cdn-th.tunwalai.net/files/story/445049/637275656880038914-story.jpg,10,"just,right,คุณใช่ไหมคนที่ใช่ของใจ,JustRight",JUST RIGHT #คุณใช่ไหมคนที่ใช่ของใจ,191,
204,อัญมณีสีน้ำเงิน (Dai),นิยาย Boy Love Secret Room,"4,510","""หันก้นมา แล้วสัญญาว่ารอบหน้ากูจะให้มึงรุกคืน"" พอส 2020","12,251",จบ,39.0,https://cdn.readawrite.com/articles/1656/1655678/thumbnail/,"2,071","Boy Love/Yaoi,18+,นิยายรัก,SM,นิยายโรแมนติก,ตลก",[END] #เพื่อนครับผลัดกันรุกบ้างได้เปล่า,"881,649",,เพื่อนครับผลัดกันรุกบ้างได้เปล่า,อัญมณีสีน้ำเงิน,นิยาย y,27,,14,https://cdn-th.tunwalai.net/files/story/487655/637389011647800949-story.jpg,28,"yaoi,pwp,18+,อัญมณีสีน้ำเงิน",[Yaoi 18+] #เพื่อนครับผลัดกันรุกบ้างได้เปล่า,"26,235",
205,Perthris,นิยาย Boy Love Lovely Room,352,ม.2 x ปี4 เริ่มจากโดนเด็กขอเป็นแฟน... ไอ้เราก็ห้ามใจตัวเองไม่ค่อยอยู่...,982,จบ,35.0,https://cdn.readawrite.com/articles/1665/1664564/thumbnail/,126,"18+,นิยายวาย,โชตะ,โชตะค่อน,วิศวะ,มัธยมต้น,ตลก,Boy Love/Yaoi,น้องม.2อยากเป็นแฟนพี่ปี4,มาเฟีย",My Boy! น้องม.2อยากเป็นแฟนพี่ปี4 (โชตะ) #รุจอินเจแปน,"70,278",น้องม,รุจอินเจแปน,Perthris,นิยาย y,256,จบ,35,https://cdn-th.tunwalai.net/files/story/445982/637277378894530474-story.jpg,569,วิศวะ นิยายวาย 18+ Yaoi BL Boylove มัธยม ตลก โชตะ โชตะค่อน มาเฟีย,My Boy! น้องม.2อยากเป็นแฟนพี่ปี4 (โซตะ) #รุจอินเจแปน,"172,105",น้องม
206,กือเร,นิยาย Boy Love Lovely Room,1,ขอฝังเขี้ยวบนคอของคุณได้ไหมครับ,10,จบ,3.0,https://cdn.readawrite.com/articles/1632/1631032/thumbnail/,1,แวมไพร์,Can I bite? #ขอผมกัด,258,,ขอผมกัด,กือเร,นิยาย y,0,,3,https://cdn-th.tunwalai.net/files/story/442000/637270548575364387-story.jpg,23,แวมไพร์,Can I bit ? #ขอผมกัด,376,
207,น้ำส้ม,นิยาย Boy Love Lovely Room,0,"""มึงไอ้ดาษวิศวะใช่มั้ย"" ""ถ้ากูบอกว่าไม่ใช่อะ""",0,จบ,1.0,https://cdn.readawrite.com/articles/1635/1634729/thumbnail/,0,"คัตเตอร์,คัตเตอร์ตัดกระดาษ,กระดาษ,น้อนดาษ,พี่คัต,น้องดาษคนคลู",วิศวะก้าวร้าว#คัตเตอร์ตัดกระดาษ,61,วิศวะก้าวร้าว,คัตเตอร์ตัดกระดาษ,น้ำ,นิยาย y,12,,10,https://cdn-th.tunwalai.net/files/story/442433/637271351362193702-story.jpg,87,"คัตเตอร์,กระดาษ,จิกซอว์,นิยายวาย,นิยายวายฟรี,นายเอกกวนตีน,พระเอกครึม,คู่อริ,น้อนกระดาษ,น้อนกระดาษคนคลู,พี่คัตคนรวย,สายเปย์,ตามใจ",วิศวะก้าวร้าว#คัตเตอร์ตัดกระดาษ,"3,271",วิศวะก้าวร้าว
208,blue_jewelly,นิยาย Boy Love Lovely Room,1,“เป็นแฟนกันแล้วนะครับ…หมอนข้างผมก็หวงนะ” “ไอ้เด็กบ้า เอ๊ย!”,3,จบ,3.0,https://cdn.readawrite.com/articles/1635/1634980/thumbnail/,1,"Boy Love/Yaoi,นิยายวาย",รักนี้ของปีใหม่ #สงกรานต์นิวเยียร์,80,รักนี้ของปีใหม่,สงกรานต์นิวเยียร์,Blue_Jewelly,นิยาย y,0,,8,https://cdn-th.tunwalai.net/files/story/407250/637271363577108853-story.jpg,4,#สงกรานต์นิวเยียร์ #นิยายวาย #นิยายรัก #feelgood,รักนี้ของปีใหม่ #สงกรานต์นิวเยียร์,517,รักนี้ของปีใหม่
209,_bibi_,นิยาย Boy Love Lovely Room,0,ผมหวงแฟนตัวเองนี่มันผิดตรงไหนหรอครับ?,0,จบ,0.0,https://cdn.readawrite.com/articles/1639/1638769/thumbnail/,0,,#จิมไม่ยอม,22,,จิมไม่ยอม,DearLer,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/442979/637272152842699429-story.jpg,4,,#จิมไม่ยอม,47,
210,_bibi_,นิยาย Boy Love Lovely Room,0,ผมหวงแฟนตัวเองนี่มันผิดตรงไหนหรอครับ?,0,จบ,0.0,https://cdn.readawrite.com/articles/1639/1638769/thumbnail/,0,,#จิมไม่ยอม,22,,จิมไม่ยอม,DearLer,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/442976/637272151033983111-story.jpg,3,,#จิมไม่ยอม,56,
211,Small_lade,นิยาย Boy Love Secret Room,96,""" มึงทำเหี้ยอะไรลงไปแบงค์!! "" "" กูขอโทษ แต่กูจำเป็น """,141,จบ,18.0,https://cdn.readawrite.com/articles/1641/1640185/thumbnail/,39,,เมียจำนำ #โอเมก้า,"7,703",เมียจำนำ,โอเมก้า,smail,นิยาย y,50,,18,https://cdn-th.tunwalai.net/files/story/443180/637365892109909240-story.jpg,28,เมียจำนำ,เมียจำนำ #โอเมก้า,"7,606",เมียจำนำ
212,ด.เด็กเนิร์ท,นิยาย Boy Love Lovely Room,0,'เพื่อนกับแฟนแทนกันไม่ได้' พวกคุณคงเคยได้ยินคำนี้มาก่อนหรือเปล่าผมไม่รู้ แต่ที่รู้ๆอยู่ก็คือ ผมได้ยิ,1,จบ,2.0,https://cdn.readawrite.com/articles/1691/1690695/thumbnail/,0,"Boy Love/Yaoi,นิยายวาย,18+,นิยายรัก,โรงเรียน",เพื่อนกับแฟนแทนกันไม่ได้ #พจน์นัน,45,เพื่อนกับแฟนแทนกันไม่ได้,พจน์นัน,ด.เด็กเนิร์ท,นิยาย y,0,,5,https://cdn-th.tunwalai.net/files/story/388623/637423171807476422-story.jpg,11,เด็กเนิร์ท เพื่อนกับแฟนแทนกันไม่ได้ แทนกันไม่ได้ รักเพื่อนสนิท วาย yaoi,เพื่อนกับแฟนแทนกันไม่ได้ #พจน์นัน,744,เพื่อนกับแฟนแทนกันไม่ได้
213,250°moon,นิยาย Boy Love Lovely Room,47,สวัสดี​ครับผมชื่อคณาวุฒิ​เรียกสั้นๆว่ากลัฟก็ได้ผมย้ายมาเรียนที่ต่างจังหวัดแล้วเรื่องราวเล่านั้นเป็นจ,137,จบ,9.0,https://cdn.readawrite.com/articles/1673/1672493/thumbnail/,24,"มิวกลัฟ,หวานใจมิวกลัฟ,มกปฟก",คุณตัวใส​ #มิวกลัฟ,"3,710",คุณตัวใส,มิวกลัฟ,เอิ้นเหม่ง,นิยาย y,63,จบ,19,https://cdn-th.tunwalai.net/files/story/358610/637275583770877154-story.jpg,217,"mewgulf,มิวกลัฟ,มีนแปลน,Meanplan,รุ่นพี่,นิยายวาย,2wish,2",คนของเฮีย (รุ่นพี่ตัวร้าย #2) #มิวกลัฟ #มีนแปลน,"38,998",คนของเฮีย
214,250°moon,นิยาย Boy Love Lovely Room,47,สวัสดี​ครับผมชื่อคณาวุฒิ​เรียกสั้นๆว่ากลัฟก็ได้ผมย้ายมาเรียนที่ต่างจังหวัดแล้วเรื่องราวเล่านั้นเป็นจ,137,จบ,9.0,https://cdn.readawrite.com/articles/1673/1672493/thumbnail/,24,"มิวกลัฟ,หวานใจมิวกลัฟ,มกปฟก",คุณตัวใส​ #มิวกลัฟ,"3,710",คุณตัวใส,มิวกลัฟ,nicewee,นิยาย y,41,จบ,49,https://cdn-th.tunwalai.net/files/story/378386/637251258819298822-story.jpg,175,"อวดดี,ยิ้มและเขิน,หน้าแดง,ดีใช่ม่,มิวกลัฟ,mewgutf",รักเกิด.....โดยบังเอิญ  #มิวกลัฟ,"48,665",รักเกิดโดยบังเอิญ
215,250°moon,นิยาย Boy Love Lovely Room,47,สวัสดี​ครับผมชื่อคณาวุฒิ​เรียกสั้นๆว่ากลัฟก็ได้ผมย้ายมาเรียนที่ต่างจังหวัดแล้วเรื่องราวเล่านั้นเป็นจ,137,จบ,9.0,https://cdn.readawrite.com/articles/1673/1672493/thumbnail/,24,"มิวกลัฟ,หวานใจมิวกลัฟ,มกปฟก",คุณตัวใส​ #มิวกลัฟ,"3,710",คุณตัวใส,มิวกลัฟ,paspalum,นิยาย y,15,,17,https://cdn-th.tunwalai.net/files/story/392718/637184572720946110-story.jpg,71,"Mewgulf,หวานใจมิวกลัฟ,มิวกลัฟ,พี่น้อง,คริสสิง,ซีเซ้นต์,บู๋บี๋,คุณพี่กับยัยน้อง",รักนะครับคนดีของพี่💕#มิวกลัฟ,"40,170",รักนะครับคนดีของพี่
216,250°moon,นิยาย Boy Love Lovely Room,47,สวัสดี​ครับผมชื่อคณาวุฒิ​เรียกสั้นๆว่ากลัฟก็ได้ผมย้ายมาเรียนที่ต่างจังหวัดแล้วเรื่องราวเล่านั้นเป็นจ,137,จบ,9.0,https://cdn.readawrite.com/articles/1673/1672493/thumbnail/,24,"มิวกลัฟ,หวานใจมิวกลัฟ,มกปฟก",คุณตัวใส​ #มิวกลัฟ,"3,710",คุณตัวใส,มิวกลัฟ,หวานใจของมิวกลัฟ,นิยาย y,0,,1,https://cdn-th.tunwalai.net/files/story/397021/637193399153917989-story.jpg,6,มิว กลัฟ นิยายวาย  ธาร ไทป์ ไปร์ท วิน ศาลาวัตร บุ๋น เปรม,HOMESTAY ช่ัวคราว #มิวกลัฟ,"1,104",ช่ัวคราว
217,250°moon,นิยาย Boy Love Lovely Room,47,สวัสดี​ครับผมชื่อคณาวุฒิ​เรียกสั้นๆว่ากลัฟก็ได้ผมย้ายมาเรียนที่ต่างจังหวัดแล้วเรื่องราวเล่านั้นเป็นจ,137,จบ,9.0,https://cdn.readawrite.com/articles/1673/1672493/thumbnail/,24,"มิวกลัฟ,หวานใจมิวกลัฟ,มกปฟก",คุณตัวใส​ #มิวกลัฟ,"3,710",คุณตัวใส,มิวกลัฟ,paspalum,นิยาย y,5,,8,https://cdn-th.tunwalai.net/files/story/402235/637203181039083135-story.jpg,16,"Mewgulf,มิวกลัฟ,อาจารย์นักศึกษา,บู๋บี๋,หวานใจมิวกลัฟ",เด็กดื้อของอาจารย์ศุภศิษฏ์♥️#มิวกลัฟ#mewgulf,"12,089",เด็กดื้อของอาจารย์ศุภศิษฏ์
218,250°moon,นิยาย Boy Love Lovely Room,47,สวัสดี​ครับผมชื่อคณาวุฒิ​เรียกสั้นๆว่ากลัฟก็ได้ผมย้ายมาเรียนที่ต่างจังหวัดแล้วเรื่องราวเล่านั้นเป็นจ,137,จบ,9.0,https://cdn.readawrite.com/articles/1673/1672493/thumbnail/,24,"มิวกลัฟ,หวานใจมิวกลัฟ,มกปฟก",คุณตัวใส​ #มิวกลัฟ,"3,710",คุณตัวใส,มิวกลัฟ,250°moon,นิยาย y,17,,9,https://cdn-th.tunwalai.net/files/story/445431/637276499895050610-story.jpg,28,"มิวกลัฟ,ฟิคมิวกลัฟ",คุณตัวใส​ #มิวกลัฟ,"3,820",คุณตัวใส
219,250°moon,นิยาย Boy Love Lovely Room,47,สวัสดี​ครับผมชื่อคณาวุฒิ​เรียกสั้นๆว่ากลัฟก็ได้ผมย้ายมาเรียนที่ต่างจังหวัดแล้วเรื่องราวเล่านั้นเป็นจ,137,จบ,9.0,https://cdn.readawrite.com/articles/1673/1672493/thumbnail/,24,"มิวกลัฟ,หวานใจมิวกลัฟ,มกปฟก",คุณตัวใส​ #มิวกลัฟ,"3,710",คุณตัวใส,มิวกลัฟ,แคนดี้🍭🍭,นิยาย y,0,จบ,24,https://cdn-th.tunwalai.net/files/story/489041/637393266383057175-story.jpg,1,"มิวกลัฟ,mewgulf,พี่ต้องเป็นของผมมก,หวานใจมิวกลัฟ",[END.]พี่ต้องเป็นของผม | #มิวกลัฟ,"4,875",พี่ต้องเป็นของผม
220,Avery pie,นิยาย Boy Love Lovely Room,"1,210",เลิกกันแล้วจำเป็นต้องเลิกรักเหมือนที่ฟ้าสั่งหรือเปล่าครับ,"3,195",จบ,12.0,https://cdn.readawrite.com/articles/1677/1676842/thumbnail/,523,"Boy Love/Yaoi,18+,นิยายวาย,นิยายรัก,นิยายโรแมนติก,ฟ้าสั่งให้เลิกรัก",[END] #ฟ้าสั่งให้เลิกรัก (YAOI) [สนพ.Deep Publishing / ปิดตอน 12 ต.ค 63],"126,279",,ฟ้าสั่งให้เลิกรัก,Avery Pie,นิยาย y,97,,21,https://cdn-th.tunwalai.net/files/story/456586/637301154460308241-story.jpg,236,ฟ้าสั่งให้เลิกรัก,[END] #ฟ้าสั่งให้เลิกรัก (YAOI) [สนพ.Deep Publishing],"67,231",
221,wnb_fanclub,นิยาย Boy Love Secret Room,5,"""มึงมันคนเลวที่พรากน้องสาวไปจากกูมึงต้องเจ็บกว่าน้องกูร้อยเท่าพันเท่าจนมึงอยากจะขอให้กูฆ่ามึงให้ตาย.",11,จบ,5.0,https://cdn.readawrite.com/articles/1678/1677118/thumbnail/,3,"มาเฟีย,#ยูริจิน,ยูสซ์จอง,นิยายดราม่า",กลับมานะครับคนดี(Mpreg)ท้อง#ยูสซ์จอง×Mafia Drama×,718,กลับมานะครับคนดี,ยูสซ์จอง,wnb_fanclub,นิยาย y,1,,5,https://cdn-th.tunwalai.net/files/story/447780/637292933462220706-story.jpg,40,"mafia,มาเฟีย,ดราม่า,ยูสซ์จอง,ยูริจิน,yurijin",กลับมานะครับคนดี(Mpreg)ท้อง#ยูสซ์จอง×Mafia Drama×,"1,181",กลับมานะครับคนดี
222,SweetSky,นิยาย Boy Love Secret Room,9,“ถ้าเป็นเราที่โดนบ้าง” เมื่อน้องพี น้องน้อยประจำบ้าน เปิดโลกใหม่ที่ไม่เคยเจอจากคลิปในมือ,59,จบ,12.0,https://cdn.readawrite.com/articles/1738/1737938/thumbnail/,5,"Boy Love/Yaoi,18+,นิยายวาย",#น้องพีเองครับ (Yaoi),"4,395",,น้องพีเองครับ,Sweetsky,นิยาย y,11,,12,https://cdn-th.tunwalai.net/files/story/453652/637293629695350834-story.jpg,24,"yaoi, PWP, นิยายวาย,",#น้องพีเองครับ (Yaoi PWP),"5,352",
223,ไรท์เอ็ม,นิยาย Boy Love Secret Room,"1,625",เมื่อภารกิจคือสืบเรื่องของเขาผู้นั้นที่มีอิทธิพล เขาจึงต้องทำภารกิจนี้ให้สำเร็จ! ไม่ว่าจะต้องแลกด้วย,"3,215",จบ,45.0,https://cdn.readawrite.com/articles/1742/1741580/thumbnail/,571,"มาเฟีย,ไรท์เอ็ม,ลีจานิน,Yaoi,bl",Mr.Lee #ลีจานิน,"184,394",,ลีจานิน,ไรท์เอ็ม,นิยาย y,862,จบ,53,https://cdn-th.tunwalai.net/files/story/252980/637319356344453457-story.jpg,"1,638","มาเฟีย, ไรท์เอ็ม, ลีจานิน, Yaoi, bl",Mr.Lee #ลีจานิน,"926,227",
224,แว่นโง่,นิยาย Boy Love Lovely Room,3,"""แค่คิดจะแอบชอบก็แพ้ตั้งแต่ยังไม่เริ่มแล้ว""",6,จบ,4.0,https://cdn.readawrite.com/articles/1745/1744268/thumbnail/,2,"Boy Love/Yaoi,นิยายวาย,18+,ตามรัก",Fall in love #ตามรัก,868,,ตามรัก,Wæ̀n ngò,นิยาย y,0,จบ,4,https://cdn-th.tunwalai.net/files/story/462594/637315486834769145-story.jpg,2,ตามรัก,Fall in love #ตามรัก,655,
225,วีต้า_งาดำ,นิยาย Boy Love Lovely Room,4,ผมพยายามเปลี่ยนตัวเองเพราะพี่เขา กับผมที่รอที่จะได้พบเขาอีกครั้ง แต่เหมือนโชคชะตาจะรู้ใจเขาทั้งสองเช,23,จบ,3.0,https://cdn.readawrite.com/articles/1754/1753380/thumbnail/,3,"Boy Love/Yaoi,นิยายวาย,หมอเด็กช่าง,โนหิวข้าว,โนอาห์,ข้าวแพร,หมอ,วิศวะ",หมอเด็กช่าง #โนหิวข้าว,416,หมอเด็กช่าง,โนหิวข้าว,วีต้า_งาดำ,นิยาย y,1,,3,https://cdn-th.tunwalai.net/files/story/455176/637297276103068824-story.jpg,3,หมอเด็กช่าง,หมอเด็กช่าง #โนหิวข้าว,690,หมอเด็กช่าง
226,เจ้าหลาม♡,นิยาย Boy Love Secret Room,0,เมื่อเขาทั้งคู่แยกย้ายกันไปเติบโตและไม่ต้องการที่จะพบกันอีก แต่ชะตากลับเล่นตลกให้เขาทั้งสองกลับมาพบก,1,จบ,2.0,https://cdn.readawrite.com/articles/1718/1717695/thumbnail/,0,,เมียผมชื่อเกมส์ #เกมส์ปืน | Mpreg,95,เมียผมชื่อเกมส์,เกมส์ปืน,เจ้าหลาม♡,นิยาย y,1,,4,https://cdn-th.tunwalai.net/files/story/447500/637280003384154887-story.jpg,6,"Mpreg,ท้องได้",เมียผมชื่อเกมส์ #เกมส์ปืน | Mpreg,"1,005",เมียผมชื่อเกมส์
227,withered flower,นิยาย Boy Love Lovely Room,9,ทุกครั้งที่ผมหลับตาลงผมจะฝันเห็นชายคนนึง เป็นคนที่ผมไม่รู้จักและไม่รู้ว่าเขาคือใคร แต่ไม่นานเขาก็มาป,42,จบ,13.0,https://cdn.readawrite.com/articles/1774/1773080/thumbnail/,9,"A story,Yaoi,โรแมนติก,ตลก,ดราม่า,นิยายวัยรุ่น,นิยายรักวัยรุ่น,มือที่สาม,แก้แค้น,โอเมกาเวิร์ส,อัลฟ่า",#Daddy -ฝันบ่งชี้ชะตา- #เรื่องบนเตียง,"1,232",,ฝันบ่งชี้ชะตา,withered flowers,นิยาย y,1,,13,https://cdn-th.tunwalai.net/files/story/474648/637373059401580045-story.jpg,12,"ตลก,yaoi,กวน,พนักงาน,พระเอกน่ารัก,นายเอกกวน,รุนแรง,เซ็กซี่,sm,โอเมก้าเวิร์ส,อัลฟ่าโหด",#Daddy -ฝันบ่งชี้ชะตา- #เรื่องบนเตียง,"2,182",
228,Nella0029,นิยาย Boy Love Lovely Room,146,"""อ้าก้า"" คนนี้อยากจะมีแฟน แต่ติดตรงที่จีบใครไม่เป็นและคนที่จะช่วยผมคนนี้ได้ก็คงมีแต่เพื่อนสนิทอย่าง",596,จบ,6.0,https://cdn.readawrite.com/articles/1785/1784315/thumbnail/,76,"วิศวยาศาสตร์,วิศวะ,วิทยา,มหาวิทยา,เอื้ออาก้า,ฺboylove,Nella0029,Boy Love/Yaoi,นิยายวาย,18+",วิศวยาศาสตร์ #เอื้ออาก้า,"13,406",วิศวยาศาสตร์,เอื้ออาก้า,Nella0029,นิยาย y,56,,6,https://cdn-th.tunwalai.net/files/story/459682/637308488389658622-story.jpg,52,"มหาลัย, วิศวะ, วิทยา,  วิทยาศาสตร์, เอื้ออาก้า, BoyLove, Nella0029",วิศวยาศาสตร์ #เอื้ออาก้า,"19,209",วิศวยาศาสตร์
